# entry-subent-pointer  : 10336--00-2-0 
# EXFOR reaction        : ['29-CU-0', ['N,G'], ',,DE'] 
# incident energy       : 1.40e+01 MeV 
# target                : Cu-0 
# product               : - 
# level energy          : 1.36e+01 MeV 
# MF-MT number          : 5 - 102 
# first author          : M.Stamatelatos 
# institute             : (1USACOL): Columbia University, New York, NY 
# reference             : (J,NSE,51,113,1973) 
# year                  : 1973 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/103/10336.x4 
# nds                   : https://nds.iaea.org/EXFOR/10336
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.35840E+01      0.00000E+00      1.07000E-10      2.60000E-11
      1.40580E+01      0.00000E+00      8.50000E-11      2.10000E-11
      1.45490E+01      0.00000E+00      1.19000E-10      2.90000E-11
      1.50410E+01      0.00000E+00      1.55000E-10      3.80000E-11
      1.55330E+01      0.00000E+00      1.26000E-10      3.10000E-11
      1.60610E+01      0.00000E+00      9.10000E-11      2.30000E-11
      1.65340E+01      0.00000E+00      1.00000E-10      2.50000E-11
      1.70260E+01      0.00000E+00      1.52000E-10      3.80000E-11
      1.75170E+01      0.00000E+00      1.71000E-10      4.30000E-11
      1.80090E+01      0.00000E+00      1.46000E-10      3.50000E-11
      1.85190E+01      0.00000E+00      9.50000E-11      2.30000E-11
      1.90110E+01      0.00000E+00      1.11000E-10      2.60000E-11
      1.95020E+01      0.00000E+00      1.18000E-10      2.90000E-11
      2.00120E+01      0.00000E+00      9.80000E-11      2.40000E-11
      2.05040E+01      0.00000E+00      7.90000E-11      2.00000E-11
      2.10140E+01      0.00000E+00      5.90000E-11      1.50000E-11
      2.15050E+01      0.00000E+00      3.80000E-11      1.00000E-11
      2.19970E+01      0.00000E+00      1.70000E-11      4.00000E-12
      2.25250E+01      0.00000E+00      1.10000E-11      3.00000E-12
