# entry-subent-pointer  : L0058--02-9-0 
# EXFOR reaction        : ['92-U-233', ['G,F'], ',PR,NU'] 
# incident energy       : 8.21e+00 MeV - 1.76e+01 MeV 
# target                : U-233 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : B.L.Berman 
# institute             : (1USALRL): Lawrence Livermore National Laboratory, Livermore, CA 
# reference             : (J,PR/C,34,2201,198612) 
# year                  : 1986 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L00/L0058.x4 
# nds                   : https://nds.iaea.org/EXFOR/L0058
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      8.20500E+00      0.00000E+00      2.45100E+00              NAN
      9.47000E+00      0.00000E+00      2.80300E+00              NAN
      9.91000E+00      0.00000E+00      2.76700E+00              NAN
      1.03780E+01      0.00000E+00      2.90800E+00              NAN
      1.08730E+01      0.00000E+00      3.06100E+00              NAN
      1.13680E+01      0.00000E+00      3.34200E+00              NAN
      1.18350E+01      0.00000E+00      3.17800E+00              NAN
      1.22760E+01      0.00000E+00      3.47100E+00              NAN
      1.27980E+01      0.00000E+00      3.44800E+00              NAN
      1.32380E+01      0.00000E+00      3.56500E+00              NAN
      1.37060E+01      0.00000E+00      3.53000E+00              NAN
      1.42010E+01      0.00000E+00      3.69400E+00              NAN
      1.47240E+01      0.00000E+00      3.61200E+00              NAN
      1.51910E+01      0.00000E+00      3.78800E+00              NAN
      1.59340E+01      0.00000E+00      3.76400E+00              NAN
      1.66220E+01      0.00000E+00      4.12800E+00              NAN
      1.75840E+01      0.00000E+00      4.23300E+00              NAN
