# entry-subent-pointer  : C2782-008-0 
# EXFOR reaction        : ['24-CR-50', ['D,INL'], '24-CR-50,PAR,DA'] 
# incident energy       : 1.6350e+01 MeV 
# target                : Cr-50 
# product               : Cr-50 
# level energy          : 6.6500e+00 MeV 
# MF-MT number          : 4 - 698 
# first author          : R.J.Peterson 
# institute             : (1USACLU): University of Colorado, Boulder, CO 
# reference             : (J,PR/C,6,829,1972) 
# year                  : 1972 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C27/C2782.x4 
# nds                   : https://nds.iaea.org/EXFOR/C2782
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.76450E+01      0.00000E+00      1.36300E-07      1.90900E-08
      3.05180E+01      0.00000E+00      1.35100E-07      9.16800E-09
      3.49810E+01      0.00000E+00      1.43100E-07      1.11400E-08
      4.02960E+01      0.00000E+00      7.94300E-08      8.63700E-09
      4.57530E+01      0.00000E+00      5.46900E-08      7.07700E-09
      5.11930E+01      0.00000E+00      4.58500E-08      5.95300E-09
      5.56540E+01      0.00000E+00      4.99400E-08      4.39300E-09
      6.10780E+01      0.00000E+00      5.09700E-08      5.52900E-09
      6.57010E+01      0.00000E+00      5.34800E-08      4.69600E-09
      7.54720E+01      0.00000E+00      3.45300E-08      3.03700E-09
      8.10910E+01      0.00000E+00      2.29000E-08      2.96800E-09
      9.11360E+01      0.00000E+00      2.52300E-08      2.21600E-09
      1.01049E+02      0.00000E+00      2.02000E-08      2.83500E-09
      1.10801E+02      0.00000E+00      1.61800E-08      2.43800E-09
      1.20900E+02      0.00000E+00      9.33800E-09      1.52200E-09
      1.30959E+02      0.00000E+00      8.68900E-09      1.34800E-09
