# entry-subent-pointer  : D7006-009-0 
# EXFOR reaction        : (72-HF-0(P,X)73-TA-173,,SIG) 
# incident energy       : 1.2260e+01 MeV - 4.4890e+01 MeV 
# target                : Hf-0 
# product               : Ta-173 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Shahid 
# institute             : (3KORKNU): Kyungpook National University, Daegu 
# reference             : (J,NIM/B,322,13,2014) 
# year                  : 2014 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D70/D7006.x4 
# nds                   : https://nds.iaea.org/EXFOR/D7006
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        4.4890E+01        1.0000E-01        9.5300E-02        6.9900E-03
        4.3840E+01        1.0000E-01        8.5100E-02        5.8300E-03
        4.2790E+01        1.0000E-01        7.4300E-02        5.1900E-03
        4.1740E+01        1.0000E-01        6.3800E-02        4.5400E-03
        4.0690E+01        1.0000E-01        5.2300E-02        3.8700E-03
        3.9620E+01        1.1000E-01        4.1700E-02        3.2900E-03
        3.8480E+01        1.1000E-01        3.3700E-02        2.8300E-03
        3.7350E+01        1.2000E-01        3.3100E-02        2.7000E-03
        3.6170E+01        1.2000E-01        2.7200E-02        2.4000E-03
        3.4990E+01        1.2000E-01        2.3100E-02        2.1700E-03
        3.3740E+01        1.3000E-01        1.5000E-02        1.8300E-03
        3.2480E+01        1.3000E-01        1.1700E-02        1.6700E-03
        3.1160E+01        1.3000E-01        7.4000E-03        1.5400E-03
        2.9830E+01        1.3000E-01        5.7400E-03        1.1900E-03
        2.8450E+01        1.3000E-01        6.2900E-03        1.1700E-03
        2.7030E+01        1.5000E-01        1.2500E-02        2.3600E-03
        2.5500E+01        1.5000E-01        1.1200E-02        2.2700E-03
        2.3900E+01        1.6000E-01        1.0000E-02        2.1400E-03
        2.2230E+01        1.7000E-01        1.3200E-02        2.0300E-03
        2.0470E+01        1.7000E-01        9.6800E-03        1.7100E-03
        1.8580E+01        1.9000E-01        7.3200E-03        1.4200E-03
        1.6560E+01        2.1000E-01        3.2600E-03        1.1900E-03
        1.5230E+01        2.1000E-01        4.5000E-03        1.1200E-03
        1.3800E+01        2.4000E-01        2.2500E-03        9.5000E-04
        1.2260E+01        2.5000E-01        2.0500E-03        7.8000E-04
