# entry-subent-pointer  : 22812-007-0 
# EXFOR reaction        : ['82-PB-0', ['N,X'], '1-H-1,,DE,,,DERIV'] 
# incident energy       : 6.27e+01 MeV 
# target                : Pb-0 
# product               : H-1 
# level energy          : 9.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : M.Kerveno 
# institute             : (2FR NTE): Universite de Nantes 
# reference             : (J,PR/C,66,014601,2002) 
# year                  : 2002 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/228/22812.x4 
# nds                   : https://nds.iaea.org/EXFOR/22812
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      9.00000E+00      0.00000E+00      1.44360E-09      0.00000E+00
      1.10000E+01      0.00000E+00      3.03110E-09      0.00000E+00
      1.30000E+01      0.00000E+00      5.02590E-09      0.00000E+00
      1.50000E+01      0.00000E+00      7.38620E-09      0.00000E+00
      1.70000E+01      0.00000E+00      8.17260E-09      0.00000E+00
      1.90000E+01      0.00000E+00      8.47610E-09      0.00000E+00
      2.10000E+01      0.00000E+00      8.91430E-09      0.00000E+00
      2.30000E+01      0.00000E+00      8.24790E-09      0.00000E+00
      2.50000E+01      0.00000E+00      8.39530E-09      0.00000E+00
      2.70000E+01      0.00000E+00      8.41850E-09      0.00000E+00
      2.90000E+01      0.00000E+00      7.71350E-09      0.00000E+00
      3.10000E+01      0.00000E+00      7.69300E-09      0.00000E+00
      3.30000E+01      0.00000E+00      7.07630E-09      0.00000E+00
      3.50000E+01      0.00000E+00      7.02770E-09      0.00000E+00
      3.70000E+01      0.00000E+00      6.62570E-09      0.00000E+00
      3.90000E+01      0.00000E+00      6.08650E-09      0.00000E+00
      4.10000E+01      0.00000E+00      5.66770E-09      0.00000E+00
      4.30000E+01      0.00000E+00      5.17120E-09      0.00000E+00
      4.50000E+01      0.00000E+00      4.64240E-09      0.00000E+00
      4.70000E+01      0.00000E+00      4.32760E-09      0.00000E+00
      4.90000E+01      0.00000E+00      3.91420E-09      0.00000E+00
      5.10000E+01      0.00000E+00      3.37790E-09      0.00000E+00
      5.30000E+01      0.00000E+00      2.77030E-09      0.00000E+00
      5.50000E+01      0.00000E+00      2.58720E-09      0.00000E+00
      5.70000E+01      0.00000E+00      2.03820E-09      0.00000E+00
      5.90000E+01      0.00000E+00      6.27000E-10      0.00000E+00
      6.10000E+01      0.00000E+00      1.42800E-10      0.00000E+00
      6.30000E+01      0.00000E+00      7.29000E-11      0.00000E+00
      6.50000E+01      0.00000E+00      2.40000E-11      0.00000E+00
