# entry-subent-pointer  : 22884-015-0 
# EXFOR reaction        : ['26-FE-0', ['N,X'], '1-H-1,,DE'] 
# incident energy       : 4.50e+01 MeV 
# target                : Fe-0 
# product               : H-1 
# level energy          : 5.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : I.Slypen 
# institute             : (2BLGLVN): Catholic University of Louvain, Louvain-la-Neuve 
# reference             : (J,JP/G,30,45,2004) 
# year                  : 2004 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/228/22884.x4 
# nds                   : https://nds.iaea.org/EXFOR/22884
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      5.00000E+00      0.00000E+00      3.92000E-09      1.44000E-09
      7.00000E+00      0.00000E+00      6.14400E-08      7.00000E-09
      9.00000E+00      0.00000E+00      4.65600E-08      4.83000E-09
      1.10000E+01      0.00000E+00      2.49600E-08      2.36000E-09
      1.30000E+01      0.00000E+00      1.51600E-08      1.54000E-09
      1.50000E+01      0.00000E+00      1.15400E-08      1.22000E-09
      1.70000E+01      0.00000E+00      9.28000E-09      1.01000E-09
      1.90000E+01      0.00000E+00      8.95000E-09      9.00000E-10
      2.10000E+01      0.00000E+00      8.75000E-09      9.30000E-10
      2.30000E+01      0.00000E+00      8.17000E-09      9.60000E-10
      2.50000E+01      0.00000E+00      7.17000E-09      8.40000E-10
      2.70000E+01      0.00000E+00      6.48000E-09      7.20000E-10
      2.90000E+01      0.00000E+00      5.82000E-09      7.60000E-10
      3.10000E+01      0.00000E+00      5.65000E-09      6.80000E-10
      3.30000E+01      0.00000E+00      5.51000E-09      6.50000E-10
      3.50000E+01      0.00000E+00      4.71000E-09      5.90000E-10
      3.70000E+01      0.00000E+00      3.96000E-09      5.10000E-10
      3.90000E+01      0.00000E+00      3.39000E-09      4.90000E-10
      4.10000E+01      0.00000E+00      2.19000E-09      3.60000E-10
      4.30000E+01      0.00000E+00      1.32000E-09      2.60000E-10
      4.50000E+01      0.00000E+00      4.00000E-10      1.30000E-10
