# entry-subent-pointer  : 22358-003-0 
# EXFOR reaction        : ['26-FE-0', ['N,X'], '2-HE-4,,DE'] 
# incident energy       : 6.50e+00 MeV 
# target                : Fe-0 
# product               : He-4 
# level energy          : 4.70e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : I.Matsuyama 
# institute             : (2JPNTOH): Tohoku University , Sendai 
# reference             : ((S,JAERI-M-94-019,191,1994)=(S,INDC(JPN)-169,191,1994)) 
# year                  : 1994 
# facility              : (DYNAM): Dynamitron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/223/22358.x4 
# nds                   : https://nds.iaea.org/EXFOR/22358
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      4.70000E+00      0.00000E+00      9.02800E-10      1.91000E-10
      4.90000E+00      0.00000E+00      7.94800E-10      1.60400E-10
      5.10000E+00      0.00000E+00      1.52400E-09      2.64300E-10
      5.30000E+00      0.00000E+00      2.45900E-09      5.26700E-10
      5.50000E+00      0.00000E+00      3.51500E-09      6.85200E-10
      5.70000E+00      0.00000E+00      3.47700E-09      6.54700E-10
      5.90000E+00      0.00000E+00      3.02500E-09      5.91900E-10
      6.10000E+00      0.00000E+00      3.51500E-09      5.24400E-10
      6.30000E+00      0.00000E+00      3.82700E-09      5.95600E-10
      6.50000E+00      0.00000E+00      3.53200E-09      5.95100E-10
      6.70000E+00      0.00000E+00      3.23300E-09      4.89500E-10
      6.90000E+00      0.00000E+00      1.62400E-09      2.50700E-10
      7.10000E+00      0.00000E+00      4.79600E-10      1.70100E-10
      7.30000E+00      0.00000E+00      3.93400E-10      1.51000E-10
      7.50000E+00      0.00000E+00      1.53100E-10      1.42200E-10
