# entry-subent-pointer  : O1859--00-2-0 
# EXFOR reaction        : ['62-SM-144', ['P,INL'], '62-SM-144,PAR,DA'] 
# incident energy       : 2.20e+01 MeV 
# target                : Sm-144 
# product               : Sm-144 
# level energy          : 3.69e+00 MeV 
# MF-MT number          : 4 - ['91'] 
# first author          : E.Mueller-Zanotti 
# institute             : (2GERMUN): Technische Universitaet Muenchen 
# reference             : (J,PR/C,47,2524,1993) 
# year                  : 1993 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O18/O1859.x4 
# nds                   : https://nds.iaea.org/EXFOR/O1859
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.36000E+01      4.00000E-01      1.02000E-05              NAN
      1.81000E+01      4.00000E-01      1.63000E-05              NAN
      2.82000E+01      4.00000E-01      9.40000E-06              NAN
      3.30000E+01      4.00000E-01      1.43000E-05              NAN
      3.86000E+01      4.00000E-01      1.19000E-05              NAN
      4.38000E+01      4.00000E-01      1.32000E-05              NAN
      4.90000E+01      4.00000E-01      1.02000E-05              NAN
      5.42000E+01      4.00000E-01      1.22000E-05              NAN
      5.91000E+01      4.00000E-01      1.01000E-05              NAN
      6.88000E+01      4.00000E-01      8.90000E-06              NAN
