# entry-subent-pointer  : D6198-003-0 
# EXFOR reaction        : ['78-PT-196', ['9-F-19,F'], ',PR,NU'] 
# incident energy       : 4.8259e+01 MeV - 9.1860e+01 MeV 
# target                : Pt-196 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : Varinderjit Singh 
# institute             : (3INDPUC): Punjab University , Chandigarh 
# reference             : (J,PR/C,86,014609,2012) 
# year                  : 2012 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D61/D6198.x4 
# nds                   : https://nds.iaea.org/EXFOR/D6198
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      4.82590E+01      0.00000E+00      4.03700E+00      1.87000E-01
      5.37360E+01      0.00000E+00      4.20500E+00      1.73000E-01
      6.20920E+01      0.00000E+00      4.95600E+00      2.00000E-01
      6.75700E+01      0.00000E+00      5.29800E+00      1.87000E-01
      7.55360E+01      0.00000E+00      5.78300E+00      2.67000E-01
      8.14810E+01      0.00000E+00      6.23000E+00      2.67000E-01
      8.74660E+01      0.00000E+00      6.74400E+00      2.53000E-01
      9.18600E+01      0.00000E+00      7.40700E+00      3.07000E-01
