# entry-subent-pointer  : 21782--01-1-0 
# EXFOR reaction        : ['92-U-233', ['N,EL'], '92-U-233,,DA'] 
# incident energy       : 7.00e-01 MeV 
# target                : U-233 
# product               : U-233 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : G.Haouat 
# institute             : (2FR BRC): CEA/DAM Ile-de-France, Bruyeres-le-Chatel, Arpajon 
# reference             : (J,NSE,81,(4),491,1982) 
# year                  : 1982 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/217/21782.x4 
# nds                   : https://nds.iaea.org/EXFOR/21782
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.00800E+01      0.00000E+00      1.15500E+00      4.96650E-02
      3.01200E+01      0.00000E+00      9.56600E-01      4.30470E-02
      4.01600E+01      0.00000E+00      7.18700E-01      3.16228E-02
      5.01900E+01      0.00000E+00      4.97500E-01      2.38800E-02
      6.02100E+01      0.00000E+00      3.59100E-01      1.72368E-02
      7.02300E+01      0.00000E+00      2.64300E-01      1.40079E-02
      8.02400E+01      0.00000E+00      2.35600E-01      1.27224E-02
      8.52400E+01      0.00000E+00      2.21300E-01      1.30567E-02
      9.02500E+01      0.00000E+00      2.25300E-01      1.26168E-02
      9.52500E+01      0.00000E+00      2.16100E-01      1.25338E-02
      1.05200E+02      0.00000E+00      2.01400E-01      1.18826E-02
      1.15200E+02      0.00000E+00      1.86300E-01      1.08054E-02
      1.25200E+02      0.00000E+00      1.69600E-01      9.66720E-03
      1.35200E+02      0.00000E+00      1.47200E-01      8.68480E-03
      1.45100E+02      0.00000E+00      1.29000E-01      7.35300E-03
      1.55100E+02      0.00000E+00      1.08500E-01      6.29300E-03
