# entry-subent-pointer  : 22157-074-0 
# EXFOR reaction        : ['23-V-51', ['N,X'], '0-NN-1,,DE'] 
# incident energy       : 1.4050e+01 MeV 
# target                : V-51 
# product               : Nn-1 
# level energy          : 5.0000e-01 MeV 
# MF-MT number          : 5 - None 
# first author          : M.Baba 
# institute             : (2JPNTOH): Tohoku University , Sendai 
# reference             : (C,88MITO,209,198805) 
# year                  : 1988 
# facility              : (DYNAM): Dynamitron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/221/22157.x4 
# nds                   : https://nds.iaea.org/EXFOR/22157
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      5.00000E-01      0.00000E+00      7.18720E-07      7.14860E-08
      7.00000E-01      0.00000E+00      7.84460E-07      5.34890E-08
      9.00000E-01      0.00000E+00      6.74810E-07      3.99120E-08
      1.10000E+00      0.00000E+00      6.00650E-07      3.48040E-08
      1.30000E+00      0.00000E+00      5.44140E-07      3.13520E-08
      1.50000E+00      0.00000E+00      4.87190E-07      2.79380E-08
      1.70000E+00      0.00000E+00      4.25000E-07      2.36260E-08
      1.90000E+00      0.00000E+00      3.74810E-07      2.11930E-08
      2.10000E+00      0.00000E+00      3.35360E-07      1.88310E-08
      2.30000E+00      0.00000E+00      2.98940E-07      1.64500E-08
      2.50000E+00      0.00000E+00      2.67440E-07      1.41460E-08
      2.70000E+00      0.00000E+00      2.36580E-07      1.26390E-08
      2.90000E+00      0.00000E+00      2.19840E-07      1.35270E-08
      3.10000E+00      0.00000E+00      2.01130E-07      1.25520E-08
      3.30000E+00      0.00000E+00      1.82480E-07      1.07910E-08
      3.50000E+00      0.00000E+00      1.66810E-07      1.07320E-08
      3.70000E+00      0.00000E+00      1.57260E-07      8.88740E-09
      3.90000E+00      0.00000E+00      1.48380E-07      9.56830E-09
      4.10000E+00      0.00000E+00      1.42050E-07      9.23080E-09
      4.30000E+00      0.00000E+00      1.35470E-07      7.70210E-09
      4.50000E+00      0.00000E+00      1.24470E-07      7.81920E-09
      4.70000E+00      0.00000E+00      1.10260E-07      6.90460E-09
      4.90000E+00      0.00000E+00      1.00830E-07      7.20450E-09
      5.10000E+00      0.00000E+00      9.42130E-08      6.48360E-09
      5.30000E+00      0.00000E+00      8.79990E-08      5.63570E-09
      5.50000E+00      0.00000E+00      8.45670E-08      5.43700E-09
      5.70000E+00      0.00000E+00      7.58830E-08      5.03620E-09
      5.90000E+00      0.00000E+00      7.17320E-08      4.31330E-09
      6.10000E+00      0.00000E+00      6.84570E-08      4.12240E-09
      6.30000E+00      0.00000E+00      6.50480E-08      4.77830E-09
      6.50000E+00      0.00000E+00      6.66190E-08      3.51870E-09
      6.70000E+00      0.00000E+00      6.18620E-08      3.68700E-09
      6.90000E+00      0.00000E+00      6.01300E-08      3.64060E-09
      7.10000E+00      0.00000E+00      5.55130E-08      4.65260E-09
      7.30000E+00      0.00000E+00      4.87300E-08      3.47600E-09
      7.50000E+00      0.00000E+00      4.44840E-08      3.20410E-09
      7.70000E+00      0.00000E+00      4.08770E-08      3.25060E-09
      7.90000E+00      0.00000E+00      4.03120E-08      3.57050E-09
      8.10000E+00      0.00000E+00      4.09890E-08      2.91620E-09
      8.30000E+00      0.00000E+00      4.09700E-08      3.31600E-09
      8.50000E+00      0.00000E+00      3.91880E-08      3.52690E-09
      8.70000E+00      0.00000E+00      3.78970E-08      2.93320E-09
      8.90000E+00      0.00000E+00      3.79620E-08      2.50200E-09
      9.10000E+00      0.00000E+00      3.62330E-08      2.60710E-09
      9.30000E+00      0.00000E+00      4.20000E-08      2.65690E-09
      9.50000E+00      0.00000E+00      4.33780E-08      3.27510E-09
      9.70000E+00      0.00000E+00      4.22160E-08      3.65010E-09
      9.90000E+00      0.00000E+00      3.89410E-08      2.88160E-09
      1.01000E+01      0.00000E+00      3.35600E-08      3.46670E-09
      1.03000E+01      0.00000E+00      2.66940E-08      2.87390E-09
      1.05000E+01      0.00000E+00      2.42910E-08      3.38700E-09
      1.07000E+01      0.00000E+00      1.50230E-08      4.23290E-09
      1.09000E+01      0.00000E+00      2.79560E-08      3.35580E-09
      1.11000E+01      0.00000E+00      1.87050E-08      4.52180E-09
      1.13000E+01      0.00000E+00      3.62040E-08      3.30330E-09
      1.15000E+01      0.00000E+00      3.90660E-08      3.00130E-09
      1.17000E+01      0.00000E+00      3.89400E-08      4.56570E-09
      1.19000E+01      0.00000E+00      2.95820E-08      5.76900E-09
      1.21000E+01      0.00000E+00      4.08350E-08      6.19090E-09
      1.23000E+01      0.00000E+00      4.56890E-08      6.66640E-09
      1.25000E+01      0.00000E+00      6.50430E-08      9.51440E-09
      1.27000E+01      0.00000E+00      1.13200E-07      1.87870E-08
      1.29000E+01      0.00000E+00      2.03440E-07      3.79020E-08
      1.31000E+01      0.00000E+00      3.16080E-07      6.03520E-08
      1.33000E+01      0.00000E+00      3.78360E-07      7.46440E-08
      1.35000E+01      0.00000E+00      3.53470E-07      7.25350E-08
      1.37000E+01      0.00000E+00      2.58010E-07      6.09600E-08
      1.39000E+01      0.00000E+00      1.69180E-07      4.29800E-08
      1.41000E+01      0.00000E+00      9.37990E-08      2.68420E-08
      1.43000E+01      0.00000E+00      5.63560E-08      1.69700E-08
      1.45000E+01      0.00000E+00      3.54540E-08      1.17100E-08
      1.47000E+01      0.00000E+00      2.42300E-08      1.14220E-08
      1.49000E+01      0.00000E+00      1.47760E-08      4.33230E-09
