# entry-subent-pointer  : 22810-012-0 
# EXFOR reaction        : ['27-CO-59', ['N,X'], '1-H-1,,DE'] 
# incident energy       : 2.85e+01 MeV 
# target                : Co-59 
# product               : H-1 
# level energy          : 5.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : N.Nica 
# institute             : (2BLGLVN): Catholic University of Louvain, Louvain-la-Neuve 
# reference             : (J,JP/G,28,2823,2002) 
# year                  : 2002 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/228/22810.x4 
# nds                   : https://nds.iaea.org/EXFOR/22810
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      5.00000E+00      0.00000E+00      4.84000E-09      1.90000E-09
      7.00000E+00      0.00000E+00      4.56500E-08      6.14000E-09
      9.00000E+00      0.00000E+00      2.95300E-08      3.46000E-09
      1.10000E+01      0.00000E+00      1.65800E-08      2.06000E-09
      1.30000E+01      0.00000E+00      9.98000E-09      1.27000E-09
      1.50000E+01      0.00000E+00      8.41000E-09      9.60000E-10
      1.70000E+01      0.00000E+00      7.52000E-09      9.40000E-10
      1.90000E+01      0.00000E+00      6.51000E-09      8.60000E-10
      2.10000E+01      0.00000E+00      5.79000E-09      8.10000E-10
      2.30000E+01      0.00000E+00      4.42000E-09      6.70000E-10
      2.50000E+01      0.00000E+00      2.93000E-09      5.40000E-10
      2.70000E+01      0.00000E+00      1.71000E-09      4.10000E-10
      2.90000E+01      0.00000E+00      8.50000E-10      2.50000E-10
