# entry-subent-pointer  : 21267--00-2-0 
# EXFOR reaction        : ['2-HE-4', ['N,EL'], '2-HE-4,,DA'] 
# incident energy       : 1.41e+01 MeV 
# target                : He-4 
# product               : He-4 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : U.Fasoli 
# institute             : (2ITYPAD): INFN Laboratori Nazionali di Legnaro, Legnaro, Padova 
# reference             : (J,NC,30,1169,6312) 
# year                  : 1963 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/212/21267.x4 
# nds                   : https://nds.iaea.org/EXFOR/21267
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
     -9.50000E-01      0.00000E+00      5.78000E-02      6.00000E-03
     -8.50000E-01      0.00000E+00      5.32000E-02      6.00000E-03
     -7.50000E-01      0.00000E+00      4.87000E-02      6.00000E-03
     -6.50000E-01      0.00000E+00      3.17000E-02      5.00000E-03
     -5.50000E-01      0.00000E+00      2.21000E-02      4.00000E-03
     -4.50000E-01      0.00000E+00      2.15000E-02      4.00000E-03
     -3.50000E-01      0.00000E+00      1.47000E-02      4.00000E-03
     -2.50000E-01      0.00000E+00      2.49000E-02      4.00000E-03
     -1.50000E-01      0.00000E+00      2.27000E-02      4.00000E-03
     -5.00000E-02      0.00000E+00      3.17000E-02      5.00000E-03
      5.00000E-02      0.00000E+00      4.53000E-02      6.00000E-03
      1.50000E-01      0.00000E+00      4.25000E-02      5.00000E-03
      2.50000E-01      0.00000E+00      6.12000E-02      6.00000E-03
      3.50000E-01      0.00000E+00      8.84000E-02      7.00000E-03
      4.50000E-01      0.00000E+00      9.07000E-02      7.00000E-03
