# entry-subent-pointer  : 22798-009-1 
# EXFOR reaction        : ['92-U-233', ['N,F'], 'ELEM/MASS,IND,FY,,FST'] 
# incident energy       : 1.22e+00 MeV 
# target                : U-233 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : J.Galy 
# institute             : (2SWDUPP): University of Uppsala 
# reference             : (J,EPJ/A,8,331,200004) 
# year                  : 2000 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/227/22798.x4 
# nds                   : https://nds.iaea.org/EXFOR/22798
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             37.0             86.0              1.0      1.10000E-04      4.00000E-05
             37.0             88.0              nan      2.50000E-03      9.50000E-04
             37.0             89.0              nan      2.15000E-02      7.60000E-03
             37.0             90.0              1.0      2.66000E-02      1.04000E-02
             37.0             90.0              nan      1.42000E-02      6.40000E-03
             37.0             91.0              nan      2.98000E-02      1.11000E-02
             37.0             92.0              nan      3.60000E-02      1.30000E-02
             37.0             93.0              nan      5.88000E-03      2.01000E-03
             37.0             94.0              nan      4.42000E-03      1.53000E-03
             37.0             95.0              nan      1.56000E-03      5.00000E-04
             37.0             96.0              nan      3.10000E-04      1.10000E-04
             37.0             97.0              nan      7.00000E-05      2.00000E-05
