# entry-subent-pointer  : 40106--01-2-1 
# EXFOR reaction        : ['92-U-233', ['N,F'], 'MASS,SEC,FY'] 
# incident energy       : 4.58e+00 MeV 
# target                : U-233 
# product               : 76.0 <= mass <= 117.0 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : A.I.Sergachev 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (J,SNP,16,266,1973) 
# year                  : 1973 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40106.x4 
# nds                   : https://nds.iaea.org/EXFOR/40106
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             76.0              nan      4.50000E-04      2.70000E-04
              nan             77.0              nan      7.60000E-04      2.70000E-04
              nan             78.0              nan      1.36000E-03      2.70000E-04
              nan             79.0              nan      2.17000E-03      2.70000E-04
              nan             80.0              nan      2.99000E-03      2.70000E-04
              nan             81.0              nan      4.23000E-03      2.70000E-04
              nan             82.0              nan      5.85000E-03      2.70000E-04
              nan             83.0              nan      8.00000E-03      2.70000E-04
              nan             84.0              nan      1.11400E-02      2.70000E-04
              nan             85.0              nan      1.52300E-02      2.70000E-04
              nan             86.0              nan      2.00200E-02      2.70000E-04
              nan             87.0              nan      2.54800E-02      2.70000E-04
              nan             88.0              nan      3.11300E-02      2.70000E-04
              nan             89.0              nan      3.48200E-02      2.70000E-04
              nan             90.0              nan      3.99500E-02      9.90000E-04
              nan             91.0              nan      4.75400E-02      9.90000E-04
              nan             92.0              nan      5.30500E-02      9.90000E-04
              nan             93.0              nan      5.52500E-02      9.90000E-04
              nan             94.0              nan      5.62900E-02      9.90000E-04
              nan             95.0              nan      5.74200E-02      9.90000E-04
              nan             96.0              nan      5.75600E-02      9.90000E-04
              nan             97.0              nan      5.79400E-02      9.90000E-04
              nan             98.0              nan      5.71800E-02      9.90000E-04
              nan             99.0              nan      5.50200E-02      9.90000E-04
              nan            100.0              nan      5.05400E-02      1.11000E-03
              nan            101.0              nan      4.62000E-02      1.11000E-03
              nan            102.0              nan      4.24100E-02      1.11000E-03
              nan            103.0              nan      3.61500E-02      1.11000E-03
              nan            104.0              nan      2.75600E-02      1.11000E-03
              nan            105.0              nan      2.06600E-02      1.11000E-03
              nan            106.0              nan      1.68700E-02      1.11000E-03
              nan            107.0              nan      1.35000E-02      1.11000E-03
              nan            108.0              nan      9.98000E-03      1.11000E-03
              nan            109.0              nan      6.90000E-03      1.11000E-03
              nan            110.0              nan      5.54000E-03      3.70000E-04
              nan            111.0              nan      4.49000E-03      3.70000E-04
              nan            112.0              nan      3.73000E-03      3.70000E-04
              nan            113.0              nan      3.19000E-03      3.70000E-04
              nan            114.0              nan      2.98000E-03      3.70000E-04
              nan            115.0              nan      2.75000E-03      3.70000E-04
              nan            116.0              nan      2.59000E-03      3.70000E-04
              nan            117.0              nan      2.74000E-03      3.70000E-04
