# entry-subent-pointer  : O0580-003-0 
# EXFOR reaction        : ['42-MO-94', ['P,INL'], '42-MO-94,PAR,DA'] 
# incident energy       : 2.5600e+01 MeV 
# target                : Mo-94 
# product               : Mo-94 
# level energy          : 2.7680e+00 MeV 
# MF-MT number          : 4 - 615 
# first author          : E.Fretwurst 
# institute             : (2GERHAM): Hamburg, Universitaet 
# reference             : (J,NP/A,468,247,1987) 
# year                  : 1987 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O05/O0580.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0580
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.54400E+01      2.00000E-01      2.40300E-04      3.84000E-05
      3.04400E+01      2.00000E-01      2.41900E-04      2.31000E-05
      3.15500E+01      2.00000E-01      2.60200E-04      4.67000E-05
      3.65200E+01      2.00000E-01      2.53200E-04      2.10000E-05
      4.15400E+01      2.00000E-01      2.62200E-04      2.55000E-05
      4.56500E+01      2.00000E-01      2.15200E-04      1.42000E-05
      5.05300E+01      2.00000E-01      2.26700E-04      1.47000E-05
      5.55600E+01      2.00000E-01      1.91300E-04      8.90000E-06
      5.66200E+01      2.00000E-01      1.53100E-04      1.94000E-05
      6.05900E+01      2.00000E-01      1.60500E-04      8.00000E-06
      6.66500E+01      2.00000E-01      1.29300E-04      9.90000E-06
      7.17000E+01      2.00000E-01      1.12800E-04      8.00000E-06
      7.57300E+01      2.00000E-01      1.03800E-04      8.00000E-06
      8.05700E+01      2.00000E-01      5.28000E-05      2.45000E-05
      8.56100E+01      2.00000E-01      7.10000E-05      0.00000E+00
      9.07300E+01      2.00000E-01      4.36000E-05      7.80000E-06
      9.66200E+01      2.00000E-01      1.04100E-04      7.40000E-06
      1.01530E+02      2.00000E-01      9.19000E-05      2.41000E-05
      1.05620E+02      2.00000E-01      5.91000E-05      0.00000E+00
      1.10490E+02      2.00000E-01      6.12000E-05      0.00000E+00
      1.15490E+02      2.00000E-01      4.90000E-05      0.00000E+00
      1.20630E+02      2.00000E-01      4.88000E-05      0.00000E+00
      1.26340E+02      2.00000E-01      3.67000E-05      0.00000E+00
      1.29390E+02      2.00000E-01      3.81000E-05      2.00000E-06
      1.31430E+02      2.00000E-01      3.37000E-05      1.60000E-06
      1.34460E+02      2.00000E-01      4.25000E-05      2.20000E-06
      1.39370E+02      2.00000E-01      3.75000E-05      1.70000E-06
      1.41480E+02      2.00000E-01      3.66000E-05      1.60000E-06
      1.44400E+02      2.00000E-01      3.13000E-05      1.50000E-06
      1.50340E+02      2.00000E-01      4.14000E-05      1.90000E-06
      1.52220E+02      2.00000E-01      3.66000E-05      2.10000E-06
      1.55150E+02      2.00000E-01      3.13000E-05      1.60000E-06
      1.59210E+02      2.00000E-01      3.05000E-05      2.00000E-06
      1.65210E+02      2.00000E-01      2.82000E-05      1.60000E-06
      1.69030E+02      2.00000E-01      1.89000E-05      1.60000E-06
