# entry-subent-pointer  : D0192-005-0 
# EXFOR reaction        : ['14-SI-28', ['P,INL'], '14-SI-28,PAR,DA'] 
# incident energy       : 1.8500e+02 MeV 
# target                : Si-28 
# product               : Si-28 
# level energy          : 1.7700e+00 MeV 
# MF-MT number          : 4 - 601 
# first author          : O.Sundberg 
# institute             : (2SWDUPP): Uppsala University , Uppsala 
# reference             : (J,NP/A,101,481,1967) 
# year                  : 1967 
# facility              : (SYNCY): Synchro cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D01/D0192.x4 
# nds                   : https://nds.iaea.org/EXFOR/D0192
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      3.95810E+00      7.00000E-02      8.10280E-04      0.00000E+00
      7.00160E+00      7.00000E-02      2.37010E-03      0.00000E+00
      1.00840E+01      7.00000E-02      7.71000E-03      0.00000E+00
      1.25210E+01      7.00000E-02      1.20220E-02      0.00000E+00
      1.50400E+01      7.00000E-02      1.17220E-02      0.00000E+00
      1.75560E+01      7.00000E-02      8.59900E-03      0.00000E+00
      2.00270E+01      7.00000E-02      5.62750E-03      0.00000E+00
      2.49460E+01      7.00000E-02      1.82700E-03      0.00000E+00
      2.99150E+01      7.00000E-02      7.22750E-04      0.00000E+00
      3.25410E+01      7.00000E-02      5.72580E-04      0.00000E+00
      3.99730E+01      7.00000E-02      3.78210E-04      0.00000E+00
