# entry-subent-pointer  : O0211--01-7-0 
# EXFOR reaction        : ['82-PB-208', ['P,EL'], '82-PB-208,,DA,,,EXP'] 
# incident energy       : 6.14e+01 MeV 
# target                : Pb-208 
# product               : Pb-208 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : C.B.Fulmer 
# institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
# reference             : (J,PR,181,1565,69) 
# year                  : 1969 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O02/O0211.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0211
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.01000E+01      0.00000E+00      1.58100E+00      7.90500E-02
      2.21000E+01      0.00000E+00      1.36700E+00      6.83500E-02
      2.41000E+01      0.00000E+00      9.72000E-01      4.86000E-02
      2.61000E+01      0.00000E+00      4.29000E-01      2.14500E-02
      2.81000E+01      0.00000E+00      1.37000E-01      6.85000E-03
      3.01000E+01      0.00000E+00      4.51000E-02      2.25500E-03
      3.22000E+01      0.00000E+00      7.87000E-02      3.93500E-03
      3.42000E+01      0.00000E+00      1.25000E-01      6.25000E-03
      3.62000E+01      0.00000E+00      1.53000E-01      7.65000E-03
      3.82000E+01      0.00000E+00      1.16000E-01      5.80000E-03
      4.02000E+01      0.00000E+00      7.25000E-02      3.62500E-03
      4.22000E+01      0.00000E+00      2.88000E-02      2.30400E-03
      4.42000E+01      0.00000E+00      9.55000E-03      7.64000E-04
      4.62000E+01      0.00000E+00      1.20000E-02      9.60000E-04
      4.82000E+01      0.00000E+00      1.94000E-02      1.55200E-03
      5.02000E+01      0.00000E+00      2.74000E-02      2.19200E-03
      5.22000E+01      0.00000E+00      2.67000E-02      2.13600E-03
      5.42000E+01      0.00000E+00      1.82000E-02      1.45600E-03
      5.62000E+01      0.00000E+00      9.90000E-03      7.92000E-04
      5.82000E+01      0.00000E+00      4.07000E-03      3.25600E-04
      6.03000E+01      0.00000E+00      3.28000E-03      3.28000E-04
      6.23000E+01      0.00000E+00      4.36000E-03      4.36000E-04
      6.42000E+01      0.00000E+00      5.29000E-03      3.70300E-04
      6.63000E+01      0.00000E+00      7.02000E-03      4.91400E-04
      6.83000E+01      0.00000E+00      4.50000E-03      3.15000E-04
      7.03000E+01      0.00000E+00      3.02000E-03      3.02000E-04
      7.23000E+01      0.00000E+00      1.86000E-03      9.30000E-05
      7.43000E+01      0.00000E+00      9.89000E-04      1.08790E-04
      7.63000E+01      0.00000E+00      1.17000E-03      1.28700E-04
      7.83000E+01      0.00000E+00      1.38000E-03      1.51800E-04
      8.03000E+01      0.00000E+00      1.69000E-03      1.18300E-04
      8.23000E+01      0.00000E+00      1.66000E-03      1.66000E-04
      8.43000E+01      0.00000E+00      1.29000E-03      1.29000E-04
      8.63000E+01      0.00000E+00      8.87000E-04      8.87000E-05
      8.83000E+01      0.00000E+00      6.89000E-04      6.89000E-05
      9.03000E+01      0.00000E+00      2.88000E-04      4.32000E-05
      9.23000E+01      0.00000E+00      4.40000E-04      4.84000E-05
      9.43000E+01      0.00000E+00      3.49000E-04      4.53700E-05
      9.63000E+01      0.00000E+00      5.11000E-04      6.13200E-05
      9.83000E+01      0.00000E+00      4.52000E-04      5.42400E-05
      1.00300E+02      0.00000E+00      4.22000E-04      5.06400E-05
      1.02300E+02      0.00000E+00      3.70000E-04      5.18000E-05
      1.04300E+02      0.00000E+00      4.80000E-04      5.76000E-05
      1.06300E+02      0.00000E+00      1.41000E-04      2.82000E-05
      1.08300E+02      0.00000E+00      1.47000E-04      2.94000E-05
      1.10300E+02      0.00000E+00      1.23000E-04      3.07500E-05
      1.12300E+02      0.00000E+00      1.45000E-04      2.90000E-05
