# entry-subent-pointer  : O2170-115-0 
# EXFOR reaction        : ['1-H-1', ['6-C-12,X'], '3-LI-6,,DA'] 
# incident energy       : 9.5000e-05 MeV 
# target                : H-1 
# product               : Li-6 
# level energy          : - 
# MF-MT number          : 4 - 10 
# first author          : J.Dudouet 
# institute             : (2FR CAE): Universite de Caen 
# reference             : (J,PR/C,88,024606,2013) 
# year                  : 2013 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O21/O2170.x4 
# nds                   : https://nds.iaea.org/EXFOR/O2170
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      4.00000E+00      0.00000E+00      2.54530E-01      1.09625E-01
      7.00000E+00      0.00000E+00      5.84005E-02      3.65461E-02
      9.00000E+00      0.00000E+00      1.76071E-02      1.92722E-02
      1.10000E+01      0.00000E+00      4.19432E-03      8.39073E-03
      1.30000E+01      0.00000E+00      4.58270E-04      4.96264E-03
      1.50000E+01      0.00000E+00     -3.65610E-04      2.59520E-03
      1.70000E+01      0.00000E+00      6.40850E-05      1.72767E-03
      1.90000E+01      0.00000E+00     -2.28320E-04      1.11983E-03
      2.10000E+01      0.00000E+00     -2.26140E-04      8.10760E-04
      2.30000E+01      0.00000E+00     -2.75990E-04      6.06620E-04
      2.50000E+01      0.00000E+00     -1.55880E-04      4.75710E-04
      2.70000E+01      0.00000E+00     -7.11260E-05      3.53970E-04
      2.90000E+01      0.00000E+00     -2.07070E-04      3.16590E-04
      3.10000E+01      0.00000E+00     -1.62720E-04      2.28120E-04
      3.30000E+01      0.00000E+00     -1.83660E-04      2.03900E-04
      3.50000E+01      0.00000E+00     -1.73340E-04      1.41990E-04
      3.70000E+01      0.00000E+00     -1.16700E-04      1.43670E-04
      3.90000E+01      0.00000E+00     -5.95530E-05      1.00170E-04
      4.10000E+01      0.00000E+00     -1.18420E-04      9.86880E-05
      4.30000E+01      0.00000E+00     -8.85320E-05      7.20350E-05
