# entry-subent-pointer  : F0081--00-4-0 
# EXFOR reaction        : ['40-ZR-92', ['A,INL'], '40-ZR-92,PAR,DA'] 
# incident energy       : 3.54e+01 MeV 
# target                : Zr-92 
# product               : Zr-92 
# level energy          : 9.35e-01 MeV 
# MF-MT number          : 4 - ['51'] 
# first author          : P.Singh 
# institute             : (2GERMPH): Max-Planck-Institut fuer Kernphysik, Heidelberg 
# reference             : (J,NP/A,458,1,1986) 
# year                  : 1986 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F00/F0081.x4 
# nds                   : https://nds.iaea.org/EXFOR/F0081
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.02130E+01      2.00000E-01      1.39390E-02              NAN
      1.14100E+01      2.00000E-01      6.85100E-03              NAN
      1.23200E+01      2.00000E-01      6.67650E-03              NAN
      1.36100E+01      2.00000E-01      8.33160E-03              NAN
      1.45180E+01      2.00000E-01      8.57670E-03              NAN
      1.55650E+01      2.00000E-01      7.09280E-03              NAN
      1.65060E+01      2.00000E-01      3.12270E-03              NAN
      2.40010E+01      2.00000E-01      8.03240E-03              NAN
      2.49260E+01      2.00000E-01      5.33400E-03              NAN
      2.58650E+01      2.00000E-01      2.54960E-03              NAN
      2.69330E+01      2.00000E-01      1.21890E-03              NAN
      2.79600E+01      2.00000E-01      1.65070E-03              NAN
      2.91090E+01      2.00000E-01      2.70860E-03              NAN
      3.02590E+01      2.00000E-01      4.32430E-03              NAN
      3.08990E+01      2.00000E-01      5.53990E-03              NAN
      3.36380E+01      2.00000E-01      4.11800E-03              NAN
      3.62970E+01      2.00000E-01      8.67790E-04              NAN
      3.88990E+01      2.00000E-01      7.60150E-04              NAN
      4.15890E+01      2.00000E-01      1.99270E-03              NAN
      4.43270E+01      2.00000E-01      1.48130E-03              NAN
      4.68430E+01      2.00000E-01      4.33560E-04              NAN
      4.94650E+01      2.00000E-01      2.31930E-04              NAN
