# entry-subent-pointer  : 20206-002-0 
# EXFOR reaction        : ['7-N-15', ['N,EL'], '7-N-15,,DA'] 
# incident energy       : 2.41e+00 MeV 
# target                : N-15 
# product               : N-15 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : C.P.Sikkema 
# institute             : (2NEDGRN): Groningen 
# reference             : (J,NP,32,470,6205) 
# year                  : 1962 
# facility              : (CCW  ): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/202/20206.x4 
# nds                   : https://nds.iaea.org/EXFOR/20206
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
     -7.20000E-01      0.00000E+00      3.37000E-01      0.00000E+00
     -6.76000E-01      0.00000E+00      3.44000E-01      0.00000E+00
     -6.32000E-01      0.00000E+00      3.70000E-01      0.00000E+00
     -5.89000E-01      0.00000E+00      3.37000E-01      0.00000E+00
     -5.45000E-01      0.00000E+00      3.12000E-01      0.00000E+00
     -5.01000E-01      0.00000E+00      3.53000E-01      0.00000E+00
     -4.57000E-01      0.00000E+00      3.14000E-01      0.00000E+00
     -4.14000E-01      0.00000E+00      3.04000E-01      0.00000E+00
     -3.70000E-01      0.00000E+00      2.71000E-01      0.00000E+00
     -3.26000E-01      0.00000E+00      2.58000E-01      0.00000E+00
     -2.82000E-01      0.00000E+00      2.43000E-01      0.00000E+00
     -2.39000E-01      0.00000E+00      2.20000E-01      0.00000E+00
     -1.95000E-01      0.00000E+00      2.09000E-01      0.00000E+00
     -1.51000E-01      0.00000E+00      1.57000E-01      0.00000E+00
     -1.07000E-01      0.00000E+00      1.86000E-01      0.00000E+00
     -6.30000E-02      0.00000E+00      1.58000E-01      0.00000E+00
     -2.00000E-02      0.00000E+00      1.28000E-01      0.00000E+00
      2.40000E-02      0.00000E+00      1.35000E-01      0.00000E+00
      6.80000E-02      0.00000E+00      1.05000E-01      0.00000E+00
      1.12000E-01      0.00000E+00      1.16000E-01      0.00000E+00
      1.55000E-01      0.00000E+00      8.90000E-02      0.00000E+00
      1.99000E-01      0.00000E+00      7.80000E-02      0.00000E+00
      2.43000E-01      0.00000E+00      1.04000E-01      0.00000E+00
      2.87000E-01      0.00000E+00      1.06000E-01      0.00000E+00
      3.30000E-01      0.00000E+00      1.19000E-01      0.00000E+00
      3.74000E-01      0.00000E+00      1.42000E-01      0.00000E+00
      4.18000E-01      0.00000E+00      1.62000E-01      0.00000E+00
      4.62000E-01      0.00000E+00      1.89000E-01      0.00000E+00
      5.05000E-01      0.00000E+00      2.28000E-01      0.00000E+00
      5.49000E-01      0.00000E+00      2.64000E-01      0.00000E+00
      5.93000E-01      0.00000E+00      2.88000E-01      0.00000E+00
      6.37000E-01      0.00000E+00      3.88000E-01      0.00000E+00
