# entry-subent-pointer  : 33160--00-5-0 
# EXFOR reaction        : ['94-PU-238', ['N,F'], 'MASS,CHN,FY,,SPA'] 
# incident energy       : 2.50e-08 MeV 
# target                : Pu-238 
# product               : 83.0 <= mass <= 155.0 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : H.Naik 
# institute             : (3INDTRM): Bhabha Atomic Research Centre, Trombay, Mumbai 
# reference             : (J,ANE,162,108493,2021) 
# year                  : 2021 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/331/33160.x4 
# nds                   : https://nds.iaea.org/EXFOR/33160
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             83.0              nan      1.16300E-03      6.70000E-05
              nan             84.0              nan      2.09000E-03      6.20000E-04
              nan             84.0              nan      2.02000E-03      6.20000E-04
              nan             85.0              nan      3.34000E-03      3.00000E-04
              nan             86.0              nan      4.00000E-03      5.10000E-04
              nan             87.0              nan      6.53000E-03      8.60000E-04
              nan             87.0              nan      6.59000E-03      3.20000E-04
              nan             88.0              nan      1.13900E-02      2.70000E-04
              nan             88.0              nan      1.08200E-02      4.30000E-04
              nan             89.0              nan      1.63300E-02      4.90000E-04
              nan             89.0              nan      1.65900E-02      4.80000E-04
              nan             89.0              nan      1.64000E-02      1.40000E-03
              nan             90.0              nan      2.50400E-02      2.13000E-03
              nan             90.0              nan      2.57100E-02      1.97000E-03
              nan             90.0              nan      2.18600E-02      2.51000E-03
              nan             91.0              nan      2.27400E-02      4.70000E-04
              nan             91.0              nan      2.55100E-02      4.40000E-04
              nan             91.0              nan      2.53400E-02      8.20000E-04
              nan             92.0              nan      3.20600E-02      2.69000E-03
              nan             92.0              nan      3.34500E-02      2.37000E-03
              nan             93.0              nan      3.82600E-02      1.68000E-03
              nan             93.0              nan      3.85800E-02      1.63000E-03
              nan             93.0              nan      3.93900E-02      2.06000E-03
              nan             93.0              nan      3.91500E-02      9.10000E-04
              nan             94.0              nan      5.19400E-02      7.40000E-04
              nan             94.0              nan      4.67100E-02      9.80000E-04
              nan             95.0              nan      5.27200E-02      1.14000E-03
              nan             95.0              nan      5.50200E-02      1.79000E-03
              nan             97.0              nan      5.67600E-02      5.80000E-04
              nan             99.0              nan      5.90600E-02      6.40000E-04
              nan             99.0              nan      5.90200E-02      6.50000E-04
              nan             99.0              nan      5.91500E-02      7.30000E-04
              nan            101.0              nan      6.42400E-02      6.80000E-04
              nan            101.0              nan      6.60500E-02      1.76000E-03
              nan            102.0              nan      7.24700E-02      2.37000E-03
              nan            103.0              nan      7.15000E-02      2.04000E-03
              nan            103.0              nan      7.45000E-02      8.40000E-04
              nan            104.0              nan      6.39300E-02      2.04000E-03
              nan            105.0              nan      5.12300E-02      1.23000E-03
              nan            105.0              nan      5.55800E-02      1.40000E-03
              nan            105.0              nan      5.60200E-02      8.60000E-04
              nan            107.0              nan      2.79500E-02      1.17000E-03
              nan            107.0              nan      2.84700E-02      4.30000E-04
              nan            108.0              nan      1.90400E-02      8.40000E-04
              nan            109.0              nan      1.26000E-02      4.00000E-04
              nan            112.0              nan      6.15000E-04      5.50000E-05
              nan            125.0              nan      1.09100E-03      5.70000E-05
              nan            127.0              nan      6.29000E-03      5.20000E-04
              nan            127.0              nan      6.41000E-03      6.40000E-04
              nan            127.0              nan      6.64000E-03      5.30000E-04
              nan            128.0              nan      1.20500E-02      5.90000E-04
              nan            128.0              nan      1.10900E-02      5.70000E-04
              nan            129.0              nan      1.93000E-02      1.15000E-03
              nan            129.0              nan      1.79100E-02      4.30000E-04
              nan            130.0              nan      3.71400E-02      2.31000E-03
              nan            130.0              nan      2.63800E-02      1.46000E-03
              nan            131.0              nan      4.31700E-02      1.79000E-03
              nan            131.0              nan      5.02800E-02      1.81000E-03
              nan            132.0              nan      4.96800E-02      2.37000E-03
              nan            132.0              nan      7.80900E-02      8.30000E-04
              nan            132.0              nan      7.76900E-02      1.17000E-03
              nan            132.0              nan      7.75900E-02      1.06000E-03
              nan            133.0              nan      9.23900E-02      3.45000E-03
              nan            133.0              nan      7.43300E-02      5.50000E-04
              nan            134.0              nan      1.06040E-01      2.14000E-03
              nan            134.0              nan      1.08850E-01      2.96000E-03
              nan            134.0              nan      1.08820E-01      1.48000E-03
              nan            134.0              nan      7.55800E-02      1.89000E-03
              nan            135.0              nan      7.39600E-02      1.72000E-03
              nan            135.0              nan      7.15300E-02      9.20000E-04
              nan            135.0              nan      7.46800E-02      2.42000E-03
              nan            136.0              nan      5.44500E-02      3.15000E-03
              nan            137.0              nan      6.08200E-02      3.50000E-04
              nan            138.0              nan      6.12700E-02      1.05000E-03
              nan            138.0              nan      6.13300E-02      2.47000E-03
              nan            138.0              nan      5.65400E-02      2.01000E-03
              nan            139.0              nan      5.68200E-02      4.39000E-03
              nan            139.0              nan      5.95700E-02      3.65000E-03
              nan            139.0              nan      5.23900E-02      2.05000E-03
              nan            139.0              nan      5.73700E-02      8.70000E-04
              nan            140.0              nan      4.03000E-02      2.99000E-03
              nan            140.0              nan      5.11600E-02      1.41000E-03
              nan            141.0              nan      5.24000E-02      2.20000E-04
              nan            141.0              nan      5.20300E-02      6.10000E-04
              nan            141.0              nan      5.26700E-02      5.80000E-04
              nan            141.0              nan      5.37200E-02      5.30000E-04
              nan            142.0              nan      5.13900E-02      1.96000E-03
              nan            142.0              nan      5.10200E-02      4.90000E-04
              nan            142.0              nan      5.13400E-02      1.31000E-03
              nan            142.0              nan      5.12200E-02      1.69000E-03
              nan            142.0              nan      5.18100E-02      4.20000E-04
              nan            143.0              nan      4.02100E-02      1.79000E-03
              nan            144.0              nan      2.94100E-02      2.50000E-03
              nan            144.0              nan      2.98800E-02      2.02000E-03
              nan            145.0              nan      2.57600E-02      1.07000E-03
              nan            145.0              nan      2.57800E-02      1.30000E-03
              nan            146.0              nan      1.70600E-02      1.29000E-03
              nan            146.0              nan      1.71700E-02      1.44000E-03
              nan            146.0              nan      1.90400E-02      4.00000E-04
              nan            146.0              nan      1.89600E-02      4.40000E-04
              nan            147.0              nan      1.65000E-02      1.40000E-03
              nan            148.0              nan      1.13600E-02      2.02000E-03
              nan            149.0              nan      7.74000E-03      8.00000E-04
              nan            149.0              nan      7.56000E-03      2.30000E-04
              nan            151.0              nan      4.41000E-03      1.60000E-04
              nan            151.0              nan      4.42000E-03      7.80000E-04
              nan            153.0              nan      1.79000E-03      1.50000E-04
              nan            155.0              nan      5.14000E-04      2.40000E-05
