# entry-subent-pointer  : F0788-002-0 
# EXFOR reaction        : ['3-LI-6', ['A,EL'], '3-LI-6,,DA'] 
# incident energy       : 3.5000e+00 MeV 
# target                : Li-6 
# product               : Li-6 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : V.Meyer 
# institute             : (2SWTZUR): Zurich 
# reference             : (J,NP/A,101,321,1967) 
# year                  : 1967 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F07/F0788.x4 
# nds                   : https://nds.iaea.org/EXFOR/F0788
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      4.89310E+01      1.10000E-02      1.86290E-04      4.79450E-06
      6.46140E+01      1.10000E-02      7.05100E-05      4.10960E-06
      7.98240E+01      1.10000E-02      7.11720E-05      4.79450E-06
      9.45530E+01      1.10000E-02      4.51220E-05      4.79450E-06
      1.08200E+02      1.10000E-02      1.83880E-05      4.79450E-06
      1.20180E+02      1.10000E-02      4.16580E-05      4.79450E-06
      1.31800E+02      1.10000E-02      1.32740E-04      4.79450E-06
      1.40310E+02      1.10000E-02      2.58060E-04      6.16440E-06
      1.48580E+02      1.10000E-02      3.64220E-04      7.53420E-06
      1.54690E+02      1.10000E-02      3.98450E-04      7.53430E-06
