# entry-subent-pointer  : C0693-009-1 
# EXFOR reaction        : ['73-TA-181', ['P,X'], '0-NN-1,,SIG'] 
# incident energy       : 7.00e+00 MeV - 1.50e+01 MeV 
# target                : Ta-181 
# product               : Nn-1 
# level energy          : - 
# MF-MT number          : 3 - residual 
# first author          : G.Chodil 
# institute             : (1USALRL): Lawrence Livermore National Laboratory, Livermore, CA 
# reference             : (J,NP/A,93,648,1967) 
# year                  : 1967 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C06/C0693.x4 
# nds                   : https://nds.iaea.org/EXFOR/C0693
#
#       E_in(MeV)       dE_in(MeV)            XS(B)           dXS(B)
      7.00000E+00      0.00000E+00      2.20000E-02      2.00000E-03
      7.30000E+00      0.00000E+00      3.10000E-02      3.00000E-03
      7.60000E+00      0.00000E+00      3.90000E-02      4.00000E-03
      8.00000E+00      0.00000E+00      6.20000E-02      6.00000E-03
      8.70000E+00      0.00000E+00      1.32000E-01      1.30000E-02
      9.00000E+00      0.00000E+00      1.85000E-01      1.90000E-02
      9.40000E+00      0.00000E+00      2.65000E-01      2.70000E-02
      1.00000E+01      0.00000E+00      4.51000E-01      4.50000E-02
      1.04000E+01      0.00000E+00      5.52000E-01      5.50000E-02
      1.11000E+01      0.00000E+00      8.34000E-01      8.30000E-02
      1.17000E+01      0.00000E+00      1.03200E+00      1.03000E-01
      1.21000E+01      0.00000E+00      1.10500E+00      1.11000E-01
      1.23000E+01      0.00000E+00      1.15000E+00      1.15000E-01
      1.38000E+01      0.00000E+00      1.72000E+00      1.72000E-01
      1.42000E+01      0.00000E+00      1.84000E+00      1.84000E-01
      1.50000E+01      0.00000E+00      1.87500E+00      1.88000E-01
