# entry-subent-pointer  : O0487-003-0 
# EXFOR reaction        : ['30-ZN-66', ['P,INL'], '30-ZN-66,PAR,DA'] 
# incident energy       : 5.5100e+01 MeV 
# target                : Zn-66 
# product               : Zn-66 
# level energy          : 1.0400e+00 MeV 
# MF-MT number          : 4 - 601 
# first author          : K.Yagi 
# institute             : (2JPNTOK): University of Tokyo, Tokyo 
# reference             : (J,NP/A,132,690,1969) 
# year                  : 1969 
# facility              : (SYNCY): Synchro cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O04/O0487.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0487
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      5.50000E+00      4.00000E-01      2.37000E-02      7.11000E-04
      9.10000E+00      4.00000E-01      2.00000E-02      6.00000E-04
      1.19000E+01      4.00000E-01      1.73000E-02      5.19000E-04
      1.50000E+01      4.00000E-01      1.55000E-02      4.65000E-04
      1.75000E+01      4.00000E-01      1.37000E-02      4.11000E-04
      2.14000E+01      4.00000E-01      1.02000E-02      3.06000E-04
      2.53000E+01      4.00000E-01      7.03000E-03      2.10900E-04
      2.97000E+01      4.00000E-01      2.54000E-03      7.62000E-05
      3.44000E+01      4.00000E-01      1.33000E-03      3.99000E-05
      3.89000E+01      4.00000E-01      3.30000E-03      9.90000E-05
      4.42000E+01      4.00000E-01      3.29000E-03      9.87000E-05
      4.95000E+01      4.00000E-01      1.56000E-03      4.68000E-05
      5.36000E+01      4.00000E-01      6.37000E-04      1.91100E-05
      5.87000E+01      4.00000E-01      7.65000E-04      2.29500E-05
      6.31000E+01      4.00000E-01      6.47000E-04      1.94100E-05
