# entry-subent-pointer  : D4309-007-0 
# EXFOR reaction        : (32-GE-0(D,X)33-AS-76,,SIG) 
# incident energy       : 4.8000e+00 MeV - 4.9900e+01 MeV 
# target                : Ge-0 
# product               : As-76 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Takacs 
# institute             : (3HUNDEB): Institute for Nuclear Research (ATOMKI), Debrecen 
# reference             : (J,NIM/B,336,81,2014) 
# year                  : 2014 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D43/D4309.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4309
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        4.9900E+01        2.0000E-01        4.7000E-03        8.0000E-04
        4.7600E+01        2.0000E-01        4.3000E-03        9.0000E-04
        4.5300E+01        2.0000E-01        5.9000E-03        1.1000E-03
        4.3700E+01        3.0000E-01        8.2000E-03        1.2000E-03
        4.2600E+01        3.0000E-01        5.2000E-03        1.1000E-03
        4.1500E+01        3.0000E-01        8.9000E-03        1.3000E-03
        4.0300E+01        3.0000E-01        4.8000E-03        1.0000E-03
        3.9100E+01        4.0000E-01        5.4000E-03        1.1000E-03
        3.7900E+01        4.0000E-01        7.6000E-03        1.2000E-03
        3.6700E+01        5.0000E-01        8.0000E-03        1.3000E-03
        3.5400E+01        5.0000E-01        5.5000E-03        1.0000E-03
        3.4100E+01        5.0000E-01        6.0000E-03        1.1000E-03
        3.2700E+01        6.0000E-01        7.9000E-03        1.2000E-03
        3.1300E+01        6.0000E-01        9.2000E-03        1.3000E-03
        2.9900E+01        7.0000E-01        1.0900E-02        1.4000E-03
        2.8400E+01        8.0000E-01        1.1000E-02        1.6000E-03
        2.6800E+01        8.0000E-01        1.5600E-02        2.0000E-03
        2.5200E+01        9.0000E-01        1.9500E-02        2.4000E-03
        2.3400E+01        1.0000E+00        1.8700E-02        2.3000E-03
        2.1600E+01        1.1000E+00        2.1800E-02        2.7000E-03
        1.9600E+01        1.2000E+00        3.0600E-02        3.6000E-03
        1.7500E+01        1.3000E+00        4.2300E-02        4.9000E-03
        1.5100E+01        1.4000E+00        6.4000E-02        6.9000E-03
        1.2500E+01        1.6000E+00        5.9300E-02        6.8000E-03
        9.3000E+00        1.7000E+00        3.0300E-02        3.6000E-03
        4.8000E+00        1.9000E+00        3.5000E-03        5.0000E-04
