# entry-subent-pointer  : D4257-003-0 
# EXFOR reaction        : (21-SC-45(D,2N)22-TI-45,,SIG) 
# incident energy       : 4.7000e+00 MeV - 2.0500e+01 MeV 
# target                : Sc-45 
# product               : Ti-45 
# level energy          : - 
# MF-MT number          : 3 - 16 
# first author          : Hermanne 
# institute             : (2BLGVUB): Vrije Universiteit Brussels, Brussels 
# reference             : (J,NIM/B,270,106,2012) 
# year                  : 2012 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D42/D4257.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4257
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        4.7000E+00        9.0000E-01        5.0000E-04        1.0000E-04
        7.6000E+00        8.0000E-01        9.8000E-02        1.5000E-02
        9.9000E+00        7.0000E-01        1.7100E-01        2.6000E-02
        1.1800E+01        6.0000E-01        2.4900E-01        3.7000E-02
        1.3500E+01        5.0000E-01        2.7800E-01        4.2000E-02
        1.5100E+01        5.0000E-01        3.4600E-01        5.2000E-02
        1.6600E+01        4.0000E-01        3.0100E-01        4.5000E-02
        1.8000E+01        4.0000E-01        3.7000E-01        5.5000E-02
        1.9300E+01        3.0000E-01        2.9200E-01        4.4000E-02
        2.0500E+01        3.0000E-01        3.1900E-01        4.8000E-02
