# entry-subent-pointer  : E1844--15-2-0 
# EXFOR reaction        : ['46-PD-106', ['P,X'], '1-H-1,,DE'] 
# incident energy       : 1.40e+01 MeV 
# target                : Pd-106 
# product               : H-1 
# level energy          : 4.10e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : Y.Watanabe 
# institute             : (2JPNKYU): Kyushu University , Fukuoka 
# reference             : (J,ZP/A,336,63,1990) 
# year                  : 1990 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/E18/E1844.x4 
# nds                   : https://nds.iaea.org/EXFOR/E1844
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      4.10000E+00      0.00000E+00      3.33900E-09              NAN
      4.30000E+00      0.00000E+00      4.05000E-09              NAN
      4.50000E+00      0.00000E+00      4.37600E-09              NAN
      4.70000E+00      0.00000E+00      5.34900E-09              NAN
      4.90000E+00      0.00000E+00      6.60300E-09              NAN
      5.10000E+00      0.00000E+00      7.79100E-09              NAN
      5.30000E+00      0.00000E+00      9.50200E-09              NAN
      5.50000E+00      0.00000E+00      1.05590E-08              NAN
      5.70000E+00      0.00000E+00      1.22040E-08              NAN
      5.90000E+00      0.00000E+00      1.27730E-08              NAN
      6.10000E+00      0.00000E+00      1.33390E-08              NAN
      6.30000E+00      0.00000E+00      1.46320E-08              NAN
      6.50000E+00      0.00000E+00      1.36290E-08              NAN
      6.70000E+00      0.00000E+00      1.28580E-08              NAN
      6.90000E+00      0.00000E+00      1.22530E-08              NAN
      7.10000E+00      0.00000E+00      1.11200E-08              NAN
      7.30000E+00      0.00000E+00      1.14550E-08              NAN
      7.50000E+00      0.00000E+00      1.02700E-08              NAN
      7.70000E+00      0.00000E+00      9.98600E-09              NAN
      7.90000E+00      0.00000E+00      9.32000E-09              NAN
      8.10000E+00      0.00000E+00      9.36600E-09              NAN
      8.30000E+00      0.00000E+00      8.83900E-09              NAN
      8.50000E+00      0.00000E+00      8.26400E-09              NAN
      8.70000E+00      0.00000E+00      8.37600E-09              NAN
      8.90000E+00      0.00000E+00      8.43800E-09              NAN
      9.10000E+00      0.00000E+00      8.77500E-09              NAN
      9.30000E+00      0.00000E+00      8.53100E-09              NAN
      9.50000E+00      0.00000E+00      7.55200E-09              NAN
      9.70000E+00      0.00000E+00      7.25000E-09              NAN
      9.90000E+00      0.00000E+00      6.52600E-09              NAN
