# entry-subent-pointer  : 23764--00-2-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], 'MASS,PRE,FY'] 
# incident energy       : 2.53e-08 MeV 
# target                : U-235 
# product               : 66.0 <= mass <= 170.0 
# level energy          : - 
# MF-MT number          : 8 - 460 
# first author          : A.Al-Adili 
# institute             : (2SWDUPP): University of Uppsala 
# reference             : (J,PR/C,102,064610,2020) 
# year                  : 2020 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/237/23764.x4 
# nds                   : https://nds.iaea.org/EXFOR/23764
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             66.0              nan      0.00000E+00              NAN
              nan             67.0              nan      2.15000E-07              NAN
              nan             68.0              nan      7.89000E-07              NAN
              nan             69.0              nan      2.58000E-06              NAN
              nan             70.0              nan      2.30000E-06              NAN
              nan             71.0              nan      3.73000E-06              NAN
              nan             72.0              nan      7.32000E-06              NAN
              nan             73.0              nan      1.26300E-05              NAN
              nan             74.0              nan      1.71500E-05              NAN
              nan             75.0              nan      3.12100E-05              NAN
              nan             76.0              nan      7.15300E-05              NAN
              nan             77.0              nan      1.52230E-04              NAN
              nan             78.0              nan      3.00810E-04              NAN
              nan             79.0              nan      5.63880E-04              NAN
              nan             80.0              nan      1.06391E-03              NAN
              nan             81.0              nan      1.82020E-03              NAN
              nan             82.0              nan      2.96145E-03              NAN
              nan             83.0              nan      4.66822E-03              NAN
              nan             84.0              nan      6.92697E-03              NAN
              nan             85.0              nan      9.94115E-03              NAN
              nan             86.0              nan      1.37474E-02              NAN
              nan             87.0              nan      1.87710E-02              NAN
              nan             88.0              nan      2.49804E-02              NAN
              nan             89.0              nan      3.15798E-02              NAN
              nan             90.0              nan      3.79887E-02              NAN
              nan             91.0              nan      4.47264E-02              NAN
              nan             92.0              nan      5.14970E-02              NAN
              nan             93.0              nan      5.62751E-02              NAN
              nan             94.0              nan      5.93867E-02              NAN
              nan             95.0              nan      6.09758E-02              NAN
              nan             96.0              nan      6.17995E-02              NAN
              nan             97.0              nan      6.21717E-02              NAN
              nan             98.0              nan      6.18022E-02              NAN
              nan             99.0              nan      6.08468E-02              NAN
              nan            100.0              nan      5.84858E-02              NAN
              nan            101.0              nan      5.52063E-02              NAN
              nan            102.0              nan      5.07417E-02              NAN
              nan            103.0              nan      4.38153E-02              NAN
              nan            104.0              nan      3.56602E-02              NAN
              nan            105.0              nan      2.78176E-02              NAN
              nan            106.0              nan      2.00651E-02              NAN
              nan            107.0              nan      1.33592E-02              NAN
              nan            108.0              nan      8.41071E-03              NAN
              nan            109.0              nan      5.02104E-03              NAN
              nan            110.0              nan      2.71459E-03              NAN
              nan            111.0              nan      1.42993E-03              NAN
              nan            112.0              nan      8.33620E-04              NAN
              nan            113.0              nan      4.95580E-04              NAN
              nan            114.0              nan      2.87820E-04              NAN
              nan            115.0              nan      1.91760E-04              NAN
              nan            116.0              nan      1.60120E-04              NAN
              nan            117.0              nan      1.40250E-04              NAN
              nan            118.0              nan      1.33220E-04              NAN
              nan            119.0              nan      1.40250E-04              NAN
              nan            120.0              nan      1.60120E-04              NAN
              nan            121.0              nan      1.91760E-04              NAN
              nan            122.0              nan      2.87820E-04              NAN
              nan            123.0              nan      4.95580E-04              NAN
              nan            124.0              nan      8.33620E-04              NAN
              nan            125.0              nan      1.42993E-03              NAN
              nan            126.0              nan      2.71459E-03              NAN
              nan            127.0              nan      5.02104E-03              NAN
              nan            128.0              nan      8.41071E-03              NAN
              nan            129.0              nan      1.33592E-02              NAN
              nan            130.0              nan      2.00651E-02              NAN
              nan            131.0              nan      2.78176E-02              NAN
              nan            132.0              nan      3.56602E-02              NAN
              nan            133.0              nan      4.38153E-02              NAN
              nan            134.0              nan      5.07417E-02              NAN
              nan            135.0              nan      5.52063E-02              NAN
              nan            136.0              nan      5.84858E-02              NAN
              nan            137.0              nan      6.08468E-02              NAN
              nan            138.0              nan      6.18022E-02              NAN
              nan            139.0              nan      6.21717E-02              NAN
              nan            140.0              nan      6.17995E-02              NAN
              nan            141.0              nan      6.09758E-02              NAN
              nan            142.0              nan      5.93867E-02              NAN
              nan            143.0              nan      5.62751E-02              NAN
              nan            144.0              nan      5.14970E-02              NAN
              nan            145.0              nan      4.47264E-02              NAN
              nan            146.0              nan      3.79887E-02              NAN
              nan            147.0              nan      3.15798E-02              NAN
              nan            148.0              nan      2.49804E-02              NAN
              nan            149.0              nan      1.87710E-02              NAN
              nan            150.0              nan      1.37474E-02              NAN
              nan            151.0              nan      9.94115E-03              NAN
              nan            152.0              nan      6.92697E-03              NAN
              nan            153.0              nan      4.66822E-03              NAN
              nan            154.0              nan      2.96145E-03              NAN
              nan            155.0              nan      1.82020E-03              NAN
              nan            156.0              nan      1.06391E-03              NAN
              nan            157.0              nan      5.63880E-04              NAN
              nan            158.0              nan      3.00810E-04              NAN
              nan            159.0              nan      1.52230E-04              NAN
              nan            160.0              nan      7.15300E-05              NAN
              nan            161.0              nan      3.12100E-05              NAN
              nan            162.0              nan      1.71500E-05              NAN
              nan            163.0              nan      1.26300E-05              NAN
              nan            164.0              nan      7.32000E-06              NAN
              nan            165.0              nan      3.73000E-06              NAN
              nan            166.0              nan      2.30000E-06              NAN
              nan            167.0              nan      2.58000E-06              NAN
              nan            168.0              nan      7.89000E-07              NAN
              nan            169.0              nan      2.15000E-07              NAN
              nan            170.0              nan      0.00000E+00              NAN
