# entry-subent-pointer  : 40235--00-7-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], 'MASS,PRE,FY'] 
# incident energy       : 1.33e+00 MeV 
# target                : U-235 
# product               : 118.0 <= mass <= 157.0 
# level energy          : - 
# MF-MT number          : 8 - 460 
# first author          : P.P.D'Yachenko 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (J,SNP,8,165,1969) 
# year                  : 1969 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/402/40235.x4 
# nds                   : https://nds.iaea.org/EXFOR/40235
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan            118.0              nan      2.80000E-04              NAN
              nan            119.0              nan      2.70000E-04              NAN
              nan            120.0              nan      2.50000E-04              NAN
              nan            121.0              nan      2.30000E-04              NAN
              nan            122.0              nan      2.30000E-04              NAN
              nan            123.0              nan      3.50000E-04              NAN
              nan            124.0              nan      4.90000E-04              NAN
              nan            125.0              nan      7.70000E-04              NAN
              nan            126.0              nan      1.38000E-03              NAN
              nan            127.0              nan      3.15000E-03              NAN
              nan            128.0              nan      6.57000E-03              NAN
              nan            129.0              nan      1.36300E-02              NAN
              nan            130.0              nan      2.36000E-02              NAN
              nan            131.0              nan      3.38000E-02              NAN
              nan            132.0              nan      4.13200E-02              NAN
              nan            133.0              nan      4.87200E-02              NAN
              nan            134.0              nan      5.38300E-02              NAN
              nan            135.0              nan      5.68400E-02              NAN
              nan            136.0              nan      6.07100E-02              NAN
              nan            137.0              nan      6.40200E-02              NAN
              nan            138.0              nan      6.55000E-02              NAN
              nan            139.0              nan      6.49900E-02              NAN
              nan            140.0              nan      6.41600E-02              NAN
              nan            141.0              nan      6.34700E-02              NAN
              nan            142.0              nan      6.13400E-02              NAN
              nan            143.0              nan      5.65900E-02              NAN
              nan            144.0              nan      5.05100E-02              NAN
              nan            145.0              nan      4.21700E-02              NAN
              nan            146.0              nan      3.34500E-02              NAN
              nan            147.0              nan      2.52000E-02              NAN
              nan            148.0              nan      1.97200E-02              NAN
              nan            149.0              nan      1.39100E-02              NAN
              nan            150.0              nan      9.91000E-03              NAN
              nan            151.0              nan      6.89000E-03              NAN
              nan            152.0              nan      4.62000E-03              NAN
              nan            153.0              nan      2.82000E-03              NAN
              nan            154.0              nan      1.87000E-03              NAN
              nan            155.0              nan      1.29000E-03              NAN
              nan            156.0              nan      7.70000E-04              NAN
              nan            157.0              nan      3.40000E-04              NAN
