# entry-subent-pointer  : 40235--00-5-0 
# EXFOR reaction        : ['92-U-235', ['N,F'], 'MASS,PRE,FY'] 
# incident energy       : 7.30e-01 MeV 
# target                : U-235 
# product               : 118.0 <= mass <= 157.0 
# level energy          : - 
# MF-MT number          : 8 - 460 
# first author          : P.P.D'Yachenko 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (J,SNP,8,165,1969) 
# year                  : 1969 
# facility              : (VDG): Van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/402/40235.x4 
# nds                   : https://nds.iaea.org/EXFOR/40235
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan            118.0              nan      1.10000E-04              NAN
              nan            119.0              nan      1.20000E-04              NAN
              nan            120.0              nan      1.20000E-04              NAN
              nan            121.0              nan      1.60000E-04              NAN
              nan            122.0              nan      2.10000E-04              NAN
              nan            123.0              nan      2.60000E-04              NAN
              nan            124.0              nan      3.50000E-04              NAN
              nan            125.0              nan      6.20000E-04              NAN
              nan            126.0              nan      1.22000E-03              NAN
              nan            127.0              nan      2.78000E-03              NAN
              nan            128.0              nan      6.18000E-03              NAN
              nan            129.0              nan      1.36400E-02              NAN
              nan            130.0              nan      2.18500E-02              NAN
              nan            131.0              nan      3.30300E-02              NAN
              nan            132.0              nan      4.10300E-02              NAN
              nan            133.0              nan      4.93100E-02              NAN
              nan            134.0              nan      5.55000E-02              NAN
              nan            135.0              nan      5.93700E-02              NAN
              nan            136.0              nan      6.07100E-02              NAN
              nan            137.0              nan      6.24700E-02              NAN
              nan            138.0              nan      6.42600E-02              NAN
              nan            139.0              nan      6.52800E-02              NAN
              nan            140.0              nan      6.56100E-02              NAN
              nan            141.0              nan      6.46600E-02              NAN
              nan            142.0              nan      6.12100E-02              NAN
              nan            143.0              nan      5.63700E-02              NAN
              nan            144.0              nan      5.09700E-02              NAN
              nan            145.0              nan      4.25900E-02              NAN
              nan            146.0              nan      3.38600E-02              NAN
              nan            147.0              nan      2.52100E-02              NAN
              nan            148.0              nan      1.89900E-02              NAN
              nan            149.0              nan      1.38400E-02              NAN
              nan            150.0              nan      1.01700E-02              NAN
              nan            151.0              nan      6.65000E-03              NAN
              nan            152.0              nan      4.41000E-03              NAN
              nan            153.0              nan      2.88000E-03              NAN
              nan            154.0              nan      1.85000E-03              NAN
              nan            155.0              nan      1.11000E-03              NAN
              nan            156.0              nan      6.60000E-04              NAN
              nan            157.0              nan      3.50000E-04              NAN
