# entry-subent-pointer  : 22718--03-4-0 
# EXFOR reaction        : ['6-C-12', ['N,X'], '1-H-1,,DE'] 
# incident energy       : 7.28e+01 MeV 
# target                : C-12 
# product               : H-1 
# level energy          : 7.00e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : I.Slypen 
# institute             : (2BLGLVN): Catholic University of Louvain, Louvain-la-Neuve 
# reference             : (J,AND,76,26,2000) 
# year                  : 2000 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/227/22718.x4 
# nds                   : https://nds.iaea.org/EXFOR/22718
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      7.00000E+00      0.00000E+00      5.83000E-09      5.80000E-10
      9.00000E+00      0.00000E+00      4.50000E-09      3.90000E-10
      1.10000E+01      0.00000E+00      4.07000E-09      3.10000E-10
      1.30000E+01      0.00000E+00      3.72000E-09      2.60000E-10
      1.50000E+01      0.00000E+00      3.72000E-09      2.30000E-10
      1.70000E+01      0.00000E+00      3.62000E-09      2.20000E-10
      1.90000E+01      0.00000E+00      3.59000E-09      2.10000E-10
      2.10000E+01      0.00000E+00      3.68000E-09      2.10000E-10
      2.30000E+01      0.00000E+00      3.63000E-09      2.00000E-10
      2.50000E+01      0.00000E+00      3.40000E-09      1.90000E-10
      2.70000E+01      0.00000E+00      3.22000E-09      1.80000E-10
      2.90000E+01      0.00000E+00      3.13000E-09      1.70000E-10
      3.10000E+01      0.00000E+00      3.03000E-09      1.60000E-10
      3.30000E+01      0.00000E+00      2.80000E-09      1.60000E-10
      3.50000E+01      0.00000E+00      2.51000E-09      1.40000E-10
      3.70000E+01      0.00000E+00      2.29000E-09      1.30000E-10
      3.90000E+01      0.00000E+00      2.19000E-09      1.30000E-10
      4.10000E+01      0.00000E+00      2.14000E-09      1.20000E-10
      4.30000E+01      0.00000E+00      2.00000E-09      1.20000E-10
      4.50000E+01      0.00000E+00      1.92000E-09      1.10000E-10
      4.70000E+01      0.00000E+00      1.95000E-09      1.20000E-10
      4.90000E+01      0.00000E+00      2.11000E-09      1.20000E-10
      5.10000E+01      0.00000E+00      2.34000E-09      1.30000E-10
      5.30000E+01      0.00000E+00      2.27000E-09      1.20000E-10
      5.50000E+01      0.00000E+00      1.51000E-09      9.00000E-11
      5.70000E+01      0.00000E+00      8.50000E-10      6.00000E-11
      5.90000E+01      0.00000E+00      5.00000E-10      4.00000E-11
      6.10000E+01      0.00000E+00      4.00000E-11      1.00000E-11
      6.30000E+01      0.00000E+00      0.00000E+00              NAN
