# entry-subent-pointer  : T0101-002-0 
# EXFOR reaction        : ['20-CA-40', ['P,EL'], '20-CA-40,,DA'] 
# incident energy       : 1.6000e+02 MeV 
# target                : Ca-40 
# product               : Ca-40 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : A.Nadasen 
# institute             : (1USAINU): Indiana University, Bloomington, IN 
# reference             : (J,PR/C,23,1023,198103) 
# year                  : 1981 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/T01/T0101.x4 
# nds                   : https://nds.iaea.org/EXFOR/T0101
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      7.91000E+00      0.00000E+00      2.07500E+00      2.07500E-01
      9.45000E+00      0.00000E+00      1.56000E+00      1.56000E-01
      1.09900E+01      0.00000E+00      9.68000E-01      9.68000E-02
      1.25400E+01      0.00000E+00      5.32000E-01      5.32000E-02
      1.40800E+01      0.00000E+00      2.50000E-01      2.50000E-02
      1.56200E+01      0.00000E+00      9.35000E-02      9.35000E-03
      1.71600E+01      0.00000E+00      3.50000E-02      3.50000E-03
      1.87100E+01      0.00000E+00      2.00000E-02      2.00000E-03
      2.02500E+01      0.00000E+00      1.95000E-02      1.95000E-03
      2.17900E+01      0.00000E+00      2.17800E-02      2.17800E-03
      2.33300E+01      0.00000E+00      2.24400E-02      2.24400E-03
      2.48700E+01      0.00000E+00      1.94500E-02      1.94500E-03
      2.69200E+01      0.00000E+00      1.29400E-02      1.29400E-03
      2.89700E+01      0.00000E+00      7.53900E-03      7.53900E-04
      3.10300E+01      0.00000E+00      4.03900E-03      4.03900E-04
      3.30800E+01      0.00000E+00      2.35700E-03      2.35700E-04
      3.51300E+01      0.00000E+00      1.61000E-03      1.61000E-04
      3.71700E+01      0.00000E+00      1.16500E-03      1.16500E-04
      3.92200E+01      0.00000E+00      7.89000E-04      7.89000E-05
      4.12700E+01      0.00000E+00      5.41000E-04      5.41000E-05
      4.33100E+01      0.00000E+00      3.79600E-04      3.79600E-05
      4.53500E+01      0.00000E+00      2.90400E-04      2.90400E-05
      4.73900E+01      0.00000E+00      2.27400E-04      2.27400E-05
      4.94300E+01      0.00000E+00      1.69200E-04      1.69200E-05
      5.14700E+01      0.00000E+00      1.16100E-04      1.16100E-05
      5.35100E+01      0.00000E+00      6.90800E-05      6.90800E-06
      5.55400E+01      0.00000E+00      3.50300E-05      3.50300E-06
      5.75800E+01      0.00000E+00      1.82800E-05      1.82800E-06
      5.96100E+01      0.00000E+00      1.19900E-05      1.19900E-06
      6.16400E+01      0.00000E+00      1.07800E-05      1.07800E-06
      6.36700E+01      0.00000E+00      9.98700E-06      9.98700E-07
      6.56900E+01      0.00000E+00      8.79800E-06      8.79800E-07
      6.77200E+01      0.00000E+00      7.15000E-06      7.15000E-07
      6.97400E+01      0.00000E+00      4.40300E-06      4.40300E-07
      7.17600E+01      0.00000E+00      2.32300E-06      2.32300E-07
      7.37800E+01      0.00000E+00      9.83600E-07      9.83600E-08
      7.58000E+01      0.00000E+00      4.15000E-07      4.15000E-08
      7.78100E+01      0.00000E+00      2.90000E-07      2.90000E-08
      7.98200E+01      0.00000E+00      2.74400E-07      2.74400E-08
      8.18300E+01      0.00000E+00      3.67100E-07      3.67100E-08
      8.38400E+01      0.00000E+00      3.95500E-07      3.95500E-08
      8.58500E+01      0.00000E+00      3.64900E-07      3.64900E-08
      8.78500E+01      0.00000E+00      3.26200E-07      3.26200E-08
