# entry-subent-pointer  : C0148--00-6-0 
# EXFOR reaction        : ['20-CA-40', ['P,EL'], '20-CA-40,,DA'] 
# incident energy       : 2.01e+02 MeV 
# target                : Ca-40 
# product               : Ca-40 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : H.Seifert 
# institute             : (1USAINU): Indiana University, Bloomington, IN 
# reference             : (J,PR/C,47,1615,199304) 
# year                  : 1993 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C01/C0148.x4 
# nds                   : https://nds.iaea.org/EXFOR/C0148
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      7.58000E+00      0.00000E+00      1.77800E+00      1.08458E-02
      1.09600E+01      0.00000E+00      4.61300E-01      3.27523E-03
      1.40400E+01      0.00000E+00      7.18700E-02      5.17464E-04
      1.55900E+01      0.00000E+00      2.27800E-02      3.25754E-04
      1.71300E+01      0.00000E+00      1.44600E-02      1.08450E-04
      1.86800E+01      0.00000E+00      1.48200E-02      7.85460E-05
      1.88200E+01      0.00000E+00      1.54400E-02      1.08080E-04
      2.02300E+01      0.00000E+00      1.71600E-02      8.75160E-05
      2.03700E+01      0.00000E+00      1.78700E-02      1.01859E-04
      2.17700E+01      0.00000E+00      1.64700E-02      1.11996E-04
      2.19100E+01      0.00000E+00      1.63800E-02      9.50040E-05
      2.44800E+01      0.00000E+00      1.05600E-02      7.28640E-05
      2.58800E+01      0.00000E+00      7.24400E-03      7.02668E-05
      2.60200E+01      0.00000E+00      6.82800E-03      5.12100E-05
      2.75100E+01      0.00000E+00      4.33700E-03      3.33949E-05
      2.75600E+01      0.00000E+00      4.27600E-03      3.84840E-05
      2.91100E+01      0.00000E+00      2.41800E-03      2.63562E-05
      3.06500E+01      0.00000E+00      1.36700E-03      1.25764E-05
      3.21900E+01      0.00000E+00      9.44600E-04      4.15624E-06
      3.52600E+01      0.00000E+00      5.30600E-04      2.38770E-06
      3.83400E+01      0.00000E+00      3.92700E-04      1.96350E-06
      4.14100E+01      0.00000E+00      2.69800E-04      4.55962E-06
      4.28800E+01      0.00000E+00      1.81300E-04      1.79487E-06
      4.44800E+01      0.00000E+00      1.33000E-04      7.44800E-07
      4.69700E+01      0.00000E+00      5.41300E-05      7.52407E-07
      4.75500E+01      0.00000E+00      4.25900E-05      3.10907E-07
      5.06100E+01      0.00000E+00      1.52500E-05      1.52500E-07
      5.36700E+01      0.00000E+00      1.14600E-05      1.08870E-07
      5.67200E+01      0.00000E+00      1.01400E-05      7.50360E-08
