# entry-subent-pointer  : O1002-002-0 
# EXFOR reaction        : (30-ZN-68(P,2P)29-CU-67,,SIG) 
# incident energy       : 2.4900e+01 MeV - 7.0800e+01 MeV 
# target                : Zn-68 
# product               : Cu-67 
# level energy          : - 
# MF-MT number          : 3 - 111 
# first author          : Stoll 
# institute             : (2GERJUL): Forschungszentrum Juelich, Juelich 
# reference             : (J,RCA,90,309,2002) 
# year                  : 2002 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O10/O1002.x4 
# nds                   : https://nds.iaea.org/EXFOR/O1002
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        7.0800E+01        2.0000E-01        9.9000E-03        1.7000E-03
        6.7900E+01        2.0000E-01        9.8000E-03        1.7000E-03
        6.3000E+01        3.0000E-01        1.0000E-02        1.9000E-03
        5.9600E+01        3.0000E-01        9.1000E-03        1.8000E-03
        5.7100E+01        4.0000E-01        9.6000E-03        1.6000E-03
        5.6000E+01        4.0000E-01        1.0700E-02        1.6000E-03
        5.3200E+01        4.0000E-01        9.9000E-03        1.7000E-03
        5.2000E+01        4.0000E-01        1.0600E-02        1.4000E-03
        4.9100E+01        5.0000E-01        9.7000E-03        1.7000E-03
        4.7800E+01        5.0000E-01        1.0300E-02        1.5000E-03
        4.5400E+01        2.0000E-01        5.9000E-03        1.0000E-03
        4.5100E+01        2.0000E-01        9.2000E-03        1.6000E-03
        4.5000E+01        2.0000E-01        5.7000E-03        9.0000E-04
        4.4100E+01        2.0000E-01        5.6000E-03        9.0000E-04
        4.4000E+01        5.0000E-01        9.0000E-03        1.3000E-03
        4.3600E+01        2.0000E-01        7.2000E-03        1.2000E-03
        4.3100E+01        2.0000E-01        5.2000E-03        9.0000E-04
        4.2100E+01        6.0000E-01        8.4000E-03        1.4000E-03
        4.2000E+01        2.0000E-01        8.7000E-03        1.5000E-03
        4.1100E+01        3.0000E-01        5.6000E-03        9.0000E-04
        4.1000E+01        3.0000E-01        8.0000E-03        1.4000E-03
        3.9300E+01        3.0000E-01        4.1000E-03        7.0000E-04
        3.8000E+01        7.0000E-01        6.2000E-03        1.0000E-03
        3.7900E+01        3.0000E-01        7.0000E-03        1.2000E-03
        3.7800E+01        3.0000E-01        4.6000E-03        8.0000E-04
        3.6100E+01        3.0000E-01        3.9000E-03        6.0000E-04
        3.5600E+01        3.0000E-01        3.8000E-03        6.0000E-04
        3.2600E+01        4.0000E-01        3.7000E-03        6.0000E-04
        3.0300E+01        4.0000E-01        1.5000E-03        3.0000E-04
        3.0200E+01        4.0000E-01        2.8000E-03        5.0000E-04
        2.8600E+01        5.0000E-01        1.9000E-03        3.0000E-04
        2.7100E+01        5.0000E-01        1.0000E-03        2.0000E-04
        2.6700E+01        5.0000E-01        8.0000E-04        1.0000E-04
        2.5700E+01        6.0000E-01        7.0000E-04        1.0000E-04
        2.4900E+01        6.0000E-01        8.0000E-04        1.0000E-04
