# entry-subent-pointer  : 40138-002-0 
# EXFOR reaction        : ['92-U-238', ['N,F'], ',PR,NU'] 
# incident energy       : 1.27e+00 MeV - 5.87e+00 MeV 
# target                : U-238 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - 456 
# first author          : M.V.Sabin 
# institute             : (4RUSKUR): National Issl.Tsentr "Kurchatovskii Institut", Moskva 
# reference             : (J,SJA,32,474,1972) 
# year                  : 1972 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/401/40138.x4 
# nds                   : https://nds.iaea.org/EXFOR/40138
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      1.27000E+00      0.00000E+00      2.50300E+00      5.50000E-02
      1.30000E+00      0.00000E+00      2.49800E+00      5.20000E-02
      1.33000E+00      0.00000E+00      2.54400E+00      5.10000E-02
      1.35000E+00      0.00000E+00      2.57500E+00      4.90000E-02
      1.42000E+00      0.00000E+00      2.59100E+00      4.60000E-02
      1.45000E+00      0.00000E+00      2.59100E+00      4.60000E-02
      1.48000E+00      0.00000E+00      2.51800E+00      4.50000E-02
      1.51000E+00      0.00000E+00      2.47000E+00      4.40000E-02
      1.55000E+00      0.00000E+00      2.46700E+00      4.20000E-02
      1.58000E+00      0.00000E+00      2.57600E+00      4.40000E-02
      1.62000E+00      0.00000E+00      2.57700E+00      4.10000E-02
      1.70000E+00      0.00000E+00      2.63900E+00      4.20000E-02
      1.78000E+00      0.00000E+00      2.55200E+00      4.10000E-02
      1.82000E+00      0.00000E+00      2.58900E+00      4.10000E-02
      1.87000E+00      0.00000E+00      2.58600E+00      4.10000E-02
      1.92000E+00      0.00000E+00      2.54300E+00      4.10000E-02
      1.97000E+00      0.00000E+00      2.62100E+00      3.90000E-02
      2.02000E+00      0.00000E+00      2.59100E+00      3.90000E-02
      2.07000E+00      0.00000E+00      2.58700E+00      4.10000E-02
      2.13000E+00      0.00000E+00      2.61200E+00      3.90000E-02
      2.18000E+00      0.00000E+00      2.61000E+00      3.90000E-02
      2.24000E+00      0.00000E+00      2.61800E+00      4.20000E-02
      2.31000E+00      0.00000E+00      2.65300E+00      4.20000E-02
      2.37000E+00      0.00000E+00      2.67900E+00      4.30000E-02
      2.44000E+00      0.00000E+00      2.70800E+00      4.30000E-02
      2.51000E+00      0.00000E+00      2.65200E+00      4.20000E-02
      2.59000E+00      0.00000E+00      2.60900E+00      4.40000E-02
      2.66000E+00      0.00000E+00      2.63000E+00      4.50000E-02
      2.74000E+00      0.00000E+00      2.61300E+00      4.40000E-02
      2.83000E+00      0.00000E+00      2.66100E+00      4.50000E-02
      2.92000E+00      0.00000E+00      2.64400E+00      4.70000E-02
      3.11000E+00      0.00000E+00      2.68900E+00      4.80000E-02
      3.21000E+00      0.00000E+00      2.72100E+00      4.90000E-02
      3.32000E+00      0.00000E+00      2.72100E+00      4.90000E-02
      3.43000E+00      0.00000E+00      2.81200E+00      5.30000E-02
      3.55000E+00      0.00000E+00      2.77800E+00      5.30000E-02
      3.68000E+00      0.00000E+00      2.81900E+00      5.60000E-02
      3.80000E+00      0.00000E+00      2.68000E+00      5.70000E-02
      3.94000E+00      0.00000E+00      2.88600E+00      5.80000E-02
      4.09000E+00      0.00000E+00      2.91100E+00      6.10000E-02
      4.24000E+00      0.00000E+00      2.87600E+00      5.80000E-02
      4.50000E+00      0.00000E+00      2.98100E+00      5.70000E-02
      4.86000E+00      0.00000E+00      3.02300E+00      5.70000E-02
      5.39000E+00      0.00000E+00      3.09500E+00      8.00000E-02
      5.62000E+00      0.00000E+00      3.18600E+00      9.20000E-02
      5.87000E+00      0.00000E+00      3.18400E+00      9.20000E-02
