# entry-subent-pointer  : C0802-002-0 
# EXFOR reaction        : ['16-S-32', ['A,EL'], '16-S-32,,DA'] 
# incident energy       : 1.11e+01 MeV 
# target                : S-32 
# product               : S-32 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : J.P.Aldridge 
# institute             : (1USAFSU): Florida State University, Tallahassee, FL 
# reference             : (J,PR,167,1053,196803) 
# year                  : 1968 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C08/C0802.x4 
# nds                   : https://nds.iaea.org/EXFOR/C0802
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.80000E+01      0.00000E+00      3.83000E+00      3.06400E-01
      3.36000E+01      0.00000E+00      1.25200E+00      1.00160E-01
      3.91000E+01      0.00000E+00      7.63700E-01      6.10960E-02
      4.46000E+01      0.00000E+00      5.19200E-01      4.15360E-02
      5.01000E+01      0.00000E+00      2.37600E-01      1.90080E-02
      5.55000E+01      0.00000E+00      9.28500E-02      7.42800E-03
      6.09000E+01      0.00000E+00      7.77100E-02      6.21680E-03
      6.62000E+01      0.00000E+00      8.66400E-02      6.93120E-03
      7.15000E+01      0.00000E+00      6.69900E-02      5.35920E-03
      7.68000E+01      0.00000E+00      3.28600E-02      2.62880E-03
      8.19000E+01      0.00000E+00      1.30900E-02      1.04720E-03
      8.71000E+01      0.00000E+00      1.81500E-02      1.45200E-03
      9.22000E+01      0.00000E+00      2.91800E-02      2.33440E-03
      9.72000E+01      0.00000E+00      3.06600E-02      2.45280E-03
      1.02200E+02      0.00000E+00      2.23400E-02      1.78720E-03
      1.07100E+02      0.00000E+00      1.74500E-02      1.39600E-03
      1.11900E+02      0.00000E+00      1.37600E-02      1.10080E-03
      1.16800E+02      0.00000E+00      1.40300E-02      1.12240E-03
      1.21500E+02      0.00000E+00      1.36200E-02      1.08960E-03
      1.26200E+02      0.00000E+00      1.28400E-02      1.02720E-03
      1.30900E+02      0.00000E+00      9.17000E-03      7.33600E-04
      1.35500E+02      0.00000E+00      1.08500E-02      8.68000E-04
      1.40100E+02      0.00000E+00      1.54900E-02      1.23920E-03
      1.44600E+02      0.00000E+00      2.00400E-02      1.60320E-03
      1.49100E+02      0.00000E+00      1.81500E-02      1.45200E-03
      1.53600E+02      0.00000E+00      1.77900E-02      1.42320E-03
      1.58000E+02      0.00000E+00      1.39000E-02      1.11200E-03
      1.62500E+02      0.00000E+00      2.39400E-02      1.91520E-03
      1.66900E+02      0.00000E+00      5.83200E-02      4.66560E-03
      1.71200E+02      0.00000E+00      1.12000E-01      8.96000E-03
      1.75600E+02      0.00000E+00      1.44900E-01      1.15920E-02
