# entry-subent-pointer  : 31741--00-2-0 
# EXFOR reaction        : ['94-PU-238', ['N,F'], 'MASS,SEC,FY'] 
# incident energy       : 2.53e-08 MeV 
# target                : Pu-238 
# product               : 125.0 <= mass <= 157.0 
# level energy          : - 
# MF-MT number          : 8 - 454 
# first author          : G.A.Abdullaeva 
# institute             : (4UZ UZB): Institute Yadernoi Fiziki Uzbekskoi A.N., Tashkent 
# reference             : (J,NESE,3,72,2013) 
# year                  : 2013 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/317/31741.x4 
# nds                   : https://nds.iaea.org/EXFOR/31741
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan            125.0              nan      4.88600E-04              NAN
              nan            126.0              nan      1.30580E-03              NAN
              nan            127.0              nan      1.88020E-03              NAN
              nan            128.0              nan      3.70000E-03              NAN
              nan            129.0              nan      6.62280E-03              NAN
              nan            130.0              nan      1.29522E-02              NAN
              nan            131.0              nan      2.12223E-02              NAN
              nan            132.0              nan      2.29942E-02              NAN
              nan            133.0              nan      2.88965E-02              NAN
              nan            134.0              nan      3.66840E-02              NAN
              nan            135.0              nan      3.70132E-02              NAN
              nan            136.0              nan      1.96093E-02              NAN
              nan            137.0              nan      4.21797E-02              NAN
              nan            138.0              nan      2.43983E-02              NAN
              nan            139.0              nan      3.27207E-02              NAN
              nan            140.0              nan      3.37848E-02              NAN
              nan            141.0              nan      3.00310E-02              NAN
              nan            142.0              nan      3.40362E-02              NAN
              nan            143.0              nan      2.94649E-02              NAN
              nan            144.0              nan      2.26963E-02              NAN
              nan            145.0              nan      1.83148E-02              NAN
              nan            146.0              nan      1.57191E-02              NAN
              nan            147.0              nan      1.39810E-02              NAN
              nan            148.0              nan      1.17382E-02              NAN
              nan            149.0              nan      8.37440E-03              NAN
              nan            150.0              nan      6.78270E-03              NAN
              nan            151.0              nan      4.20900E-03              NAN
              nan            152.0              nan      3.47870E-03              NAN
              nan            153.0              nan      2.27500E-03              NAN
              nan            154.0              nan      1.60060E-03              NAN
              nan            155.0              nan      1.13370E-03              NAN
              nan            156.0              nan      8.40200E-04              NAN
              nan            157.0              nan      4.27300E-04              NAN
