# entry-subent-pointer  : 31538-002-0 
# EXFOR reaction        : ['92-U-238', ['N,F'], 'ELEM/MASS,CUM,FY,,EPI'] 
# incident energy       : 5.00e-07 MeV 
# target                : U-238 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : R.H.Iyer 
# institute             : (3INDTRM): Bhabha Atomic Research Centre, Trombay, Mumbai 
# reference             : (J,NSE,135,227,2000) 
# year                  : 2000 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/315/31538.x4 
# nds                   : https://nds.iaea.org/EXFOR/31538
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             35.0             83.0              nan      1.87000E-03      0.00000E+00
             36.0             85.0              1.0      6.35000E-03      2.06000E-03
             36.0             87.0              nan      1.20600E-02      1.21000E-03
             36.0             88.0              nan      2.09800E-02      8.30000E-04
             37.0             89.0              nan      3.05200E-02      3.85000E-03
             37.0             89.0              nan      2.88800E-02      9.30000E-04
             38.0             91.0              nan      4.33500E-02      1.35000E-03
             38.0             92.0              nan      4.41000E-02      1.30000E-03
             38.0             93.0              nan      4.56000E-02      9.10000E-04
             39.0             93.0              nan      5.13400E-02      3.48000E-03
             39.0             94.0              nan      4.34000E-02      2.57000E-03
             39.0             95.0              nan      5.03200E-02      6.10000E-04
             40.0             95.0              nan      4.70100E-02      2.14000E-03
             40.0             97.0              nan      6.40800E-02      1.47000E-03
             42.0             99.0              nan      6.28200E-02      2.69000E-03
             42.0             99.0              nan      7.36500E-02      5.90000E-03
             42.0            101.0              nan      4.79900E-02      2.76000E-03
             43.0            104.0              nan      5.23700E-02      2.11000E-03
             44.0            103.0              nan      6.12400E-02      2.82000E-03
             44.0            105.0              nan      5.01400E-02      3.14000E-03
             45.0            107.0              nan      9.93000E-03      1.83000E-03
             47.0            111.0              nan      8.30000E-04      1.40000E-04
             48.0            115.0              0.0      5.50000E-04      4.00000E-05
             48.0            117.0              0.0      3.80000E-04      6.00000E-05
             48.0            117.0              1.0      7.00000E-05      2.00000E-05
             50.0            128.0              nan      2.78000E-03      2.00000E-05
             51.0            127.0              nan      1.35000E-03      1.50000E-04
             51.0            129.0              nan      9.85000E-03      1.30000E-03
             51.0            131.0              nan      3.08900E-02      1.75000E-03
             52.0            134.0              nan      8.40600E-02      1.15000E-03
             53.0            131.0              nan      3.31300E-02      1.10000E-03
             53.0            133.0              nan      6.75500E-02      2.16000E-03
             53.0            135.0              nan      8.42200E-02      1.18000E-03
             53.0            135.0              nan      7.64900E-02      2.80000E-03
             54.0            137.0              nan      8.65000E-02      2.70000E-04
             54.0            138.0              nan      8.92400E-02      7.21000E-03
             55.0            138.0              nan      1.16690E-01      2.46000E-03
             55.0            138.0              nan      1.15380E-01      7.89000E-03
             56.0            139.0              nan      7.24500E-02      1.05000E-03
             56.0            140.0              nan      5.64600E-02      1.54000E-03
             56.0            141.0              nan      5.44800E-02      4.80000E-04
             56.0            142.0              nan      3.89900E-02      1.79000E-03
             57.0            142.0              nan      6.05700E-02      1.59000E-03
             58.0            141.0              nan      5.10700E-02      6.19000E-03
             58.0            143.0              nan      4.95200E-02      1.22000E-03
             58.0            144.0              nan      4.56800E-02      4.64000E-03
             58.0            146.0              nan      3.57200E-02      2.25000E-03
             60.0            147.0              nan      2.55500E-02      1.85000E-03
             61.0            149.0              nan      1.67900E-02      0.00000E+00
             61.0            151.0              nan      7.23000E-03      1.80000E-04
             62.0            153.0              nan      3.32000E-03      0.00000E+00
