# entry-subent-pointer  : 31810-002-0 
# EXFOR reaction        : ['92-U-238', ['N,F'], 'ELEM/MASS,CUM,FY'] 
# incident energy       : 1.47e+01 MeV 
# target                : U-238 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : K.Embarch 
# institute             : (3MORMOH): University Mohammed V, Rabat 
# reference             : (C,86HARROG,1,129,1986) 
# year                  : 1986 
# facility              : (NGEN): Neutron generator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/318/31810.x4 
# nds                   : https://nds.iaea.org/EXFOR/31810
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             36.0             88.0              nan      1.44000E-02      1.20000E-03
             38.0             91.0              nan      3.64000E-02      2.10000E-03
             38.0             91.0              nan      3.23000E-02      2.50000E-03
             38.0             91.0              nan      4.51000E-02      3.70000E-03
             38.0             92.0              nan      3.85000E-02      4.70000E-03
             40.0             97.0              nan      6.75000E-02      3.20000E-03
             44.0            105.0              0.0      1.46000E-02      2.30000E-03
             52.0            131.0              1.0      5.80000E-02      4.50000E-03
             52.0            131.0              1.0      1.08000E-02      9.00000E-04
             52.0            132.0              0.0      4.45000E-02      2.90000E-03
             53.0            131.0              nan      3.17000E-02      2.40000E-03
             53.0            135.0              nan      6.19000E-02      2.70000E-03
             57.0            142.0              0.0      5.08000E-02      4.00000E-04
             58.0            143.0              nan      4.60000E-02      2.50000E-03
