# entry-subent-pointer  : 30743--00-2-0 
# EXFOR reaction        : ['92-U-238', ['N,F'], 'ELEM/MASS,CUM,FY'] 
# incident energy       : 3.00e+00 MeV 
# target                : U-238 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : Cumulative Yield Group) No Author'S List In Thearticle. Only Name Of The Group 
# institute             : (3CPRAEP): China Institute of Atomic Energy, Beijing 
# reference             : (J,HFH,7,(1),1,198502) 
# year                  : 1985 
# facility              : (CCW): Cockcroft-Walton accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/307/30743.x4 
# nds                   : https://nds.iaea.org/EXFOR/30743
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             36.0             85.0              1.0      6.30000E-03      1.30000E-03
             36.0             87.0              nan      1.72000E-02      1.30000E-03
             36.0             88.0              nan      1.90000E-02      2.40000E-03
             38.0             89.0              nan      2.97000E-02      1.40000E-03
             38.0             91.0              nan      4.33000E-02      1.70000E-03
             38.0             92.0              nan      4.58000E-02      4.50000E-03
             40.0             95.0              nan      5.08000E-02      3.10000E-03
             40.0             97.0              nan      5.48000E-02      1.70000E-03
             42.0             99.0              nan      6.14000E-02      2.70000E-03
             43.0            101.0              nan      6.70000E-02      3.90000E-03
             44.0            103.0              nan      5.96000E-02      3.70000E-03
             44.0            105.0              nan      4.35000E-02      3.60000E-03
             44.0            106.0              nan      2.70000E-02      2.00000E-03
             45.0            107.0              nan      1.79000E-02      1.20000E-03
             46.0            109.0              0.0      1.29000E-03      1.90000E-04
             46.0            112.0              nan      5.40000E-04      1.60000E-04
             47.0            111.0              0.0      5.00000E-04      5.00000E-05
             47.0            113.0              0.0      2.30000E-04      5.00000E-05
             48.0            115.0              0.0      3.20000E-04      3.00000E-05
             50.0            121.0              0.0      2.60000E-04      5.00000E-05
             50.0            125.0              0.0      1.02000E-04      1.00000E-05
             51.0            127.0              nan      1.25000E-03      1.90000E-04
             51.0            128.0              0.0      5.00000E-03      1.40000E-03
             51.0            129.0              nan      4.50000E-03      1.00000E-03
             52.0            132.0              nan      4.69000E-02      2.40000E-03
             53.0            131.0              nan      2.23000E-02      1.50000E-03
             53.0            133.0              0.0      5.57000E-02      5.70000E-03
             53.0            134.0              0.0      8.35000E-02      8.60000E-03
             53.0            135.0              nan      7.66000E-02      6.60000E-03
             55.0            138.0              0.0      5.49000E-02      4.00000E-03
             56.0            140.0              nan      5.77000E-02      2.20000E-03
             58.0            141.0              nan      5.27000E-02      2.60000E-03
             58.0            143.0              nan      4.75000E-02      5.40000E-03
             58.0            144.0              nan      4.72000E-02      3.90000E-03
             60.0            147.0              nan      2.87000E-02      2.50000E-03
             62.0            153.0              nan      4.03000E-03      4.10000E-04
             63.0            156.0              nan      6.20000E-04      9.00000E-05
             65.0            161.0              nan      1.00000E-04              NAN
