# entry-subent-pointer  : 22962--01-5-0 
# EXFOR reaction        : ['74-W-0', ['N,X'], '0-NN-1,EM,DE'] 
# incident energy       : 8.08e+00 MeV 
# target                : W-0 
# product               : Nn-1 
# level energy          : 1.62e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : D.Schmidt 
# institute             : (2GERPTB): Physikal. Techn. Bundesanst., Braunschweig 
# reference             : (R,PTB-N-51,2006) 
# year                  : 2006 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/229/22962.x4 
# nds                   : https://nds.iaea.org/EXFOR/22962
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      1.62500E+00      0.00000E+00      8.11690E-07      2.40260E-08
      1.87500E+00      0.00000E+00      6.33980E-07      1.93998E-08
      2.12500E+00      0.00000E+00      4.82150E-07      1.57181E-08
      2.37500E+00      0.00000E+00      3.42460E-07      1.34929E-08
      2.62500E+00      0.00000E+00      2.55030E-07      7.93143E-09
      2.87500E+00      0.00000E+00      1.91590E-07      6.22668E-09
      3.12500E+00      0.00000E+00      1.47430E-07      5.01262E-09
      3.37500E+00      0.00000E+00      1.26240E-07      4.48152E-09
      3.62500E+00      0.00000E+00      9.56350E-08      3.89234E-09
      3.87500E+00      0.00000E+00      7.59760E-08      3.42652E-09
      4.25000E+00      0.00000E+00      6.98610E-08      2.37527E-09
      4.75000E+00      0.00000E+00      5.42110E-08      2.03833E-09
      5.25000E+00      0.00000E+00      5.50130E-08      1.97497E-09
      5.75000E+00      0.00000E+00      4.43530E-08      1.94266E-09
      6.25000E+00      0.00000E+00      4.08450E-08      2.02183E-09
      6.75000E+00      0.00000E+00      4.98090E-08      2.23642E-09
      7.25000E+00      0.00000E+00      5.62460E-08      1.98548E-09
      7.75000E+00      0.00000E+00      2.42320E-09      4.77370E-11
