# entry-subent-pointer  : F0493--00-3-0 
# EXFOR reaction        : ['20-CA-40', ['A,EL'], '20-CA-40,,DA'] 
# incident energy       : 1.58e+01 MeV 
# target                : Ca-40 
# product               : Ca-40 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : C.P.Robinson 
# institute             : (1USAFSU): Florida State University, Tallahassee, FL 
# reference             : (J,PR,171,1241,196807) 
# year                  : 1968 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/F04/F0493.x4 
# nds                   : https://nds.iaea.org/EXFOR/F0493
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      2.63200E+01      1.10000E+00      2.94300E+00      5.88600E-04
      2.89600E+01      1.10000E+00      1.92500E+00      3.85000E-04
      3.16100E+01      1.10000E+00      1.25900E+00      2.51800E-04
      3.38800E+01      1.10000E+00      8.38600E-01      1.67720E-04
      3.76700E+01      1.10000E+00      5.02100E-01      1.00420E-04
      3.99200E+01      1.10000E+00      2.80200E-01      5.60400E-05
      4.29500E+01      1.10000E+00      1.86500E-01      3.73000E-05
      4.59800E+01      1.10000E+00      1.24200E-01      2.48400E-05
      4.82800E+01      1.10000E+00      1.15700E-01      2.31400E-05
      5.17300E+01      1.10000E+00      1.11700E-01      2.23400E-05
      5.40300E+01      1.10000E+00      1.00400E-01      2.00800E-05
      5.66800E+01      1.10000E+00      7.30300E-02      1.46060E-05
      5.89300E+01      1.10000E+00      4.14800E-02      8.29600E-06
      6.15700E+01      1.10000E+00      2.48400E-02      4.96800E-06
      6.42100E+01      1.10000E+00      1.41100E-02      2.82200E-06
      6.72600E+01      1.10000E+00      1.12100E-02      2.24200E-06
      7.15000E+01      1.10000E+00      1.43500E-02      2.87000E-06
      7.45900E+01      1.10000E+00      1.59500E-02      3.19000E-06
      7.76400E+01      1.10000E+00      1.40900E-02      2.81800E-06
      7.99300E+01      1.10000E+00      1.14000E-02      2.28000E-06
      8.29700E+01      1.10000E+00      8.00200E-03      1.60040E-06
      8.48600E+01      1.10000E+00      5.92400E-03      1.18480E-06
      8.79000E+01      1.10000E+00      4.15900E-03      8.31800E-07
      9.09400E+01      1.10000E+00      3.02500E-03      6.05000E-07
      9.24500E+01      1.10000E+00      2.40400E-03      4.80800E-07
      9.28200E+01      1.10000E+00      1.94400E-03      3.88800E-07
      9.54900E+01      1.10000E+00      1.68800E-03      3.37600E-07
      9.66400E+01      1.10000E+00      1.60000E-03      3.20000E-07
      9.89200E+01      1.10000E+00      1.29400E-03      2.58800E-07
      1.00000E+02      1.10000E+00      8.77200E-04      1.75440E-07
      1.03100E+02      1.10000E+00      6.15900E-04      1.23180E-07
      1.05800E+02      1.10000E+00      6.72700E-04      1.34540E-07
      1.08100E+02      1.10000E+00      8.61400E-04      1.72280E-07
      1.10000E+02      1.10000E+00      1.20500E-03      2.41000E-07
      1.11600E+02      1.10000E+00      1.43800E-03      2.87600E-07
      1.14300E+02      1.10000E+00      1.62700E-03      3.25400E-07
      1.17800E+02      1.10000E+00      1.57000E-03      3.14000E-07
      1.20000E+02      1.10000E+00      1.22600E-03      2.45200E-07
      1.22700E+02      1.10000E+00      1.00900E-03      2.01800E-07
      1.25400E+02      1.10000E+00      8.30500E-04      1.66100E-07
      1.27300E+02      1.10000E+00      7.60100E-04      1.52020E-07
      1.30000E+02      1.10000E+00      6.95700E-04      1.39140E-07
      1.32200E+02      1.10000E+00      5.93300E-04      1.18660E-07
      1.33800E+02      1.10000E+00      5.24200E-04      1.04840E-07
      1.35700E+02      1.10000E+00      3.74600E-04      7.49200E-08
      1.38700E+02      1.10000E+00      3.88000E-04      7.76000E-08
      1.41800E+02      1.10000E+00      4.71200E-04      9.42400E-08
      1.43400E+02      1.10000E+00      9.89800E-04      1.97960E-07
      1.47700E+02      1.10000E+00      1.87000E-03      3.74000E-07
      1.49300E+02      1.10000E+00      2.52500E-03      5.05000E-07
      1.51200E+02      1.10000E+00      3.40900E-03      6.81800E-07
      1.53500E+02      1.10000E+00      3.53200E-03      7.06400E-07
      1.56200E+02      1.10000E+00      2.95900E-03      5.91800E-07
      1.58100E+02      1.10000E+00      1.80400E-03      3.60800E-07
      1.60300E+02      1.10000E+00      8.14000E-04      1.62800E-07
      1.61700E+02      1.10000E+00      2.49000E-04      4.98000E-08
      1.64500E+02      1.10000E+00      7.31900E-04      1.46380E-07
      1.67700E+02      1.10000E+00      2.85400E-03      5.70800E-07
      1.69700E+02      1.10000E+00      6.54900E-03      1.30980E-06
      1.74400E+02      1.10000E+00      1.30400E-02      2.60800E-06
      1.76300E+02      1.10000E+00      1.70000E-02      3.40000E-06
      1.77500E+02      1.10000E+00      2.17700E-02      4.35400E-06
