# entry-subent-pointer  : 14020--00-2-0 
# EXFOR reaction        : ['98-CF-252', ['0,F'], 'MASS,CHN,FY'] 
# incident energy       : 0.00e+00 MeV 
# target                : Cf-252 
# product               : 92.0 <= mass <= 163.0 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : W.F.Kiker 
# institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
# reference             : (P,ORNL-3692,,1964) 
# year                  : 1964 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/140/14020.x4 
# nds                   : https://nds.iaea.org/EXFOR/14020
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             92.0              nan      7.02000E-03              NAN
              nan             94.0              nan      1.01000E-02              NAN
              nan             95.0              nan      1.20000E-02              NAN
              nan             96.0              nan      1.43000E-02              NAN
              nan             97.0              nan      1.74000E-02              NAN
              nan             98.0              nan      2.21000E-02              NAN
              nan             99.0              nan      3.10000E-02              NAN
              nan            100.0              nan      3.50000E-02              NAN
              nan            101.0              nan      4.40000E-02              NAN
              nan            102.0              nan      5.41000E-02              NAN
              nan            103.0              nan      5.56000E-02              NAN
              nan            104.0              nan      5.92000E-02              NAN
              nan            105.0              nan      5.94000E-02              NAN
              nan            106.0              nan      5.76000E-02              NAN
              nan            107.0              nan      6.54000E-02              NAN
              nan            108.0              nan      6.22000E-02              NAN
              nan            109.0              nan      5.34000E-02              NAN
              nan            110.0              nan      4.96000E-02              NAN
              nan            111.0              nan      4.94000E-02              NAN
              nan            112.0              nan      4.34000E-02              NAN
              nan            113.0              nan      3.81000E-02              NAN
              nan            114.0              nan      3.29000E-02              NAN
              nan            115.0              nan      2.76000E-02              NAN
              nan            116.0              nan      2.17000E-02              NAN
              nan            117.0              nan      2.28000E-03              NAN
              nan            118.0              nan      2.17000E-03              NAN
              nan            119.0              nan      1.95000E-03              NAN
              nan            120.0              nan      1.66000E-03              NAN
              nan            121.0              nan      1.35000E-03              NAN
              nan            122.0              nan      1.38000E-03              NAN
              nan            124.0              nan      8.00000E-04              NAN
              nan            125.0              nan      9.28000E-04              NAN
              nan            126.0              nan      1.25000E-03              NAN
              nan            127.0              nan      1.66000E-03              NAN
              nan            128.0              nan      1.83000E-03              NAN
              nan            129.0              nan      5.61000E-03              NAN
              nan            130.0              nan      1.07000E-02              NAN
              nan            131.0              nan      2.32000E-02              NAN
              nan            132.0              nan      2.86000E-02              NAN
              nan            134.0              nan      3.49000E-02              NAN
              nan            135.0              nan      4.05000E-02              NAN
              nan            136.0              nan      4.96000E-02              NAN
              nan            137.0              nan      5.48000E-02              NAN
              nan            138.0              nan      5.28000E-02              NAN
              nan            139.0              nan      5.57000E-02              NAN
              nan            140.0              nan      5.83000E-02              NAN
              nan            141.0              nan      5.87000E-02              NAN
              nan            142.0              nan      5.63000E-02              NAN
              nan            143.0              nan      5.69000E-02              NAN
              nan            144.0              nan      5.59000E-02              NAN
              nan            145.0              nan      5.21000E-02              NAN
              nan            146.0              nan      4.61000E-02              NAN
              nan            147.0              nan      4.48000E-02              NAN
              nan            148.0              nan      3.76000E-02              NAN
              nan            149.0              nan      2.76000E-02              NAN
              nan            150.0              nan      2.38000E-02              NAN
              nan            151.0              nan      2.01000E-02              NAN
              nan            152.0              nan      1.94000E-02              NAN
              nan            153.0              nan      1.50000E-02              NAN
              nan            154.0              nan      1.02000E-02              NAN
              nan            155.0              nan      8.65000E-03              NAN
              nan            156.0              nan      7.47000E-03              NAN
              nan            157.0              nan      5.80000E-03              NAN
              nan            158.0              nan      4.15000E-03              NAN
              nan            159.0              nan      3.01000E-03              NAN
              nan            160.0              nan      3.89000E-03              NAN
              nan            162.0              nan      1.04000E-03              NAN
              nan            163.0              nan      1.47000E-03              NAN
