# entry-subent-pointer  : 40205--00-4-0 
# EXFOR reaction        : ['98-CF-252', ['0,F'], 'ELEM/MASS,CUM,FY'] 
# incident energy       : 0.00e+00 MeV 
# target                : Cf-252 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : N.V.Skovorodkin 
# institute             : (4RUSRI): Khlopin Radievij Institute , St.Petersburg 
# reference             : (J,AE,34,365,1973) 
# year                  : 1973 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/402/40205.x4 
# nds                   : https://nds.iaea.org/EXFOR/40205
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             39.0             91.0              0.0      6.90000E-03      3.00000E-04
             39.0             92.0              nan      7.00000E-03      3.00000E-04
             39.0             93.0              0.0      1.00000E-02      4.00000E-04
             56.0            140.0              nan      6.50000E-02      2.40000E-03
             57.0            141.0              nan      6.15000E-02      2.30000E-03
             57.0            142.0              nan      6.26000E-02      4.90000E-03
             58.0            141.0              nan      6.39000E-02      2.40000E-03
             58.0            143.0              nan      6.62000E-02      2.60000E-03
             58.0            144.0              nan      6.25000E-02      2.30000E-03
             59.0            143.0              nan      6.73000E-02      2.50000E-03
             59.0            145.0              nan      5.60000E-02      2.00000E-03
             60.0            149.0              nan      2.82000E-02      1.50000E-03
             61.0            149.0              nan      3.12000E-02      1.10000E-03
             61.0            151.0              nan      2.00000E-02      7.00000E-04
             62.0            153.0              nan      1.29000E-02      5.00000E-04
             62.0            156.0              nan      5.30000E-03      2.00000E-04
             63.0            156.0              nan      6.80000E-03      2.00000E-04
             63.0            157.0              nan      5.60000E-03      2.00000E-04
             64.0            159.0              nan      3.60000E-03      1.00000E-04
             65.0            161.0              nan      2.00000E-03      1.00000E-04
