# entry-subent-pointer  : D4097-002-2 
# EXFOR reaction        : ['45-RH-103', ['D,2N'], '46-PD-103,,SIG'] 
# incident energy       : 5.10e+00 MeV - 2.02e+01 MeV 
# target                : Rh-103 
# product               : Pd-103 
# level energy          : - 
# MF-MT number          : 3 - 16 
# first author          : A.Hermanne 
# institute             : (2BLGVUB): Vrije Universiteit Brussels, Brussels 
# reference             : (J,NIM/B,187,3,2002) 
# year                  : 2002 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D40/D4097.x4 
# nds                   : https://nds.iaea.org/EXFOR/D4097
#
#       E_in(MeV)       dE_in(MeV)            XS(B)           dXS(B)
      2.02000E+01      2.00000E-01      5.65000E-01      6.20000E-02
      1.98000E+01      2.00000E-01      6.31000E-01      6.90000E-02
      1.94000E+01      3.00000E-01      6.64000E-01      7.30000E-02
      1.91000E+01      3.00000E-01      6.69000E-01      7.40000E-02
      1.88000E+01      3.00000E-01      7.40000E-01      8.10000E-02
      1.85000E+01      3.00000E-01      8.08000E-01      8.90000E-02
      1.81000E+01      4.00000E-01      8.32000E-01      9.20000E-02
      1.77000E+01      4.00000E-01      9.23000E-01      1.02000E-01
      1.73000E+01      4.00000E-01      9.88000E-01      1.09000E-01
      1.70000E+01      4.00000E-01      9.77000E-01      1.07000E-01
      1.67000E+01      5.00000E-01      1.08200E+00      1.19000E-01
      1.63000E+01      5.00000E-01      1.09400E+00      1.20000E-01
      1.59000E+01      5.00000E-01      1.12300E+00      1.23000E-01
      1.54000E+01      5.00000E-01      1.17100E+00      1.29000E-01
      1.50000E+01      6.00000E-01      1.29200E+00      1.42000E-01
      1.49000E+01      2.00000E-01      1.17300E+00      1.29000E-01
      1.47000E+01      6.00000E-01      1.20300E+00      1.32000E-01
      1.44000E+01      2.00000E-01      1.40800E+00      1.55000E-01
      1.43000E+01      6.00000E-01      1.34100E+00      1.47000E-01
      1.40000E+01      3.00000E-01      1.29000E+00      1.42000E-01
      1.38000E+01      6.00000E-01      1.38400E+00      1.52000E-01
      1.35000E+01      3.00000E-01      1.24600E+00      1.37000E-01
      1.34000E+01      7.00000E-01      1.27300E+00      1.40000E-01
      1.30000E+01      3.00000E-01      1.29800E+00      1.43000E-01
      1.29000E+01      7.00000E-01      1.19200E+00      1.31000E-01
      1.25000E+01      3.00000E-01      1.14800E+00      1.26000E-01
      1.24000E+01      7.00000E-01      1.36700E+00      1.50000E-01
      1.20500E+01      4.00000E-01      1.21600E+00      1.34000E-01
      1.20000E+01      7.00000E-01      1.15000E+00      1.26000E-01
      1.16000E+01      7.00000E-01      1.15900E+00      1.28000E-01
      1.15000E+01      4.00000E-01      1.20400E+00      1.32000E-01
      1.10000E+01      4.00000E-01      1.13200E+00      1.25000E-01
      1.04000E+01      4.00000E-01      9.71000E-01      1.07000E-01
      9.90000E+00      5.00000E-01      9.43000E-01      1.04000E-01
      9.30000E+00      5.00000E-01      8.81000E-01      9.70000E-02
      8.70000E+00      6.00000E-01      7.46000E-01      8.20000E-02
      8.00000E+00      7.00000E-01      5.08000E-01      5.60000E-02
      7.30000E+00      7.00000E-01      4.42000E-01      4.90000E-02
      6.80000E+00      8.00000E-01      2.68000E-01      2.90000E-02
      5.60000E+00      9.00000E-01      6.70000E-02      7.00000E-03
      5.10000E+00      9.00000E-01      5.40000E-02      6.00000E-03
