# entry-subent-pointer  : O2408-046-0 
# EXFOR reaction        : ['8-O-0', ['6-C-12,X'], '5-B-8,,DA'] 
# incident energy       : 5.01e-05 MeV 
# target                : O-0 
# product               : B-8 
# level energy          : - 
# MF-MT number          : 4 - residual 
# first author          : C.Divay 
# institute             : (2FR CAE): Universite de Caen 
# reference             : (J,PR/C,95,044602,2017) 
# year                  : 2017 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O24/O2408.x4 
# nds                   : https://nds.iaea.org/EXFOR/O2408
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      3.00000E+00      1.00000E+00      1.41000E-01      2.33000E+00
      5.00000E+00      1.00000E+00      5.37000E-02      9.82000E-01
      7.00000E+00      1.00000E+00      3.71000E-02      6.72000E-01
      9.00000E+00      1.00000E+00      2.18000E-02      3.72000E-01
      1.10000E+01      1.00000E+00      1.29000E-02      1.67000E-01
      1.30000E+01      1.00000E+00      8.57000E-03      9.28000E-02
      1.50000E+01      1.00000E+00      4.41000E-03      3.96000E-02
      1.70000E+01      1.00000E+00      3.29000E-03      2.96000E-02
      2.10000E+01      1.00000E+00      9.47000E-04      6.44000E-03
      2.30000E+01      1.00000E+00      1.06000E-03      5.63000E-03
      2.50000E+01      1.00000E+00      5.69000E-04      2.09000E-03
      2.70000E+01      1.00000E+00      4.51000E-04      1.53000E-03
      2.90000E+01      1.00000E+00      1.55000E-04      5.05000E-04
      3.10000E+01      1.00000E+00      2.24000E-04      1.48000E-03
      3.30000E+01      1.00000E+00      1.23000E-04      8.93000E-04
      3.50000E+01      1.00000E+00      6.20000E-05      2.18000E-04
      3.90000E+01      1.00000E+00      3.04000E-05      1.13000E-05
