# entry-subent-pointer  : L0274-002-0 
# EXFOR reaction        : ['92-U-238', ['G,F'], 'ELEM/MASS,CUM,FY,,BRA'] 
# incident energy       : 2.00e+01 MeV 
# target                : U-238 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : A.Foley 
# institute             : (1USAINL): Idaho National Laboratory, Idaho Falls, ID 
# reference             : (J,NIM/A,1013,165621,2021) 
# year                  : 2021 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L02/L0274.x4 
# nds                   : https://nds.iaea.org/EXFOR/L0274
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             35.0             88.0              nan      1.14900E-04      2.10000E-05
             36.0             90.0              nan      2.33700E-04      1.10000E-05
             37.0             93.0              nan      3.87000E-04      1.80000E-05
             37.0             94.0              nan      2.73600E-04      1.30000E-05
             38.0             94.0              nan      3.65200E-04      1.70000E-05
             38.0             95.0              nan      4.13600E-04      2.40000E-05
             38.0             96.0              nan      4.04500E-04      1.50000E-05
             39.0             97.0              2.0      2.05400E-04      4.10000E-05
             41.0            103.0              nan      1.59400E-04      7.00000E-05
             43.0            106.0              nan      2.17500E-04      1.00000E-05
             52.0            135.0              nan      3.17200E-04      1.50000E-05
             52.0            136.0              nan      3.61000E-04      1.70000E-05
             53.0            138.0              nan      2.37400E-04      5.20000E-05
             54.0            139.0              nan      3.98900E-04      2.40000E-05
             54.0            140.0              nan      3.20600E-04      4.20000E-05
             55.0            142.0              nan      3.15700E-04      1.10000E-05
             56.0            143.0              nan      3.59900E-04      3.00000E-05
             56.0            144.0              nan      2.92500E-04      7.90000E-05
             57.0            144.0              nan      3.38400E-04      1.60000E-05
