# entry-subent-pointer  : M0841--00-4-0 
# EXFOR reaction        : ['92-U-238', ['G,F'], 'ELEM/MASS,CUM,FY,,BRA'] 
# incident energy       : 1.94e+01 MeV 
# target                : U-238 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : F.Carrel 
# institute             : (2FR CAD): CEA/Cadarache 
# reference             : (J,IRE,58,(4),2064,2011) 
# year                  : 2011 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/M08/M0841.x4 
# nds                   : https://nds.iaea.org/EXFOR/M0841
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             36.0             88.0              nan      2.61000E-02              NAN
             37.0             88.0              nan      2.81000E-02              NAN
             38.0             91.0              nan      4.44000E-02              NAN
             38.0             92.0              nan      4.63000E-02              NAN
             39.0             94.0              nan      4.92000E-02              NAN
             51.0            130.0              nan      1.14000E-02              NAN
             51.0            131.0              nan      3.86000E-02              NAN
             53.0            135.0              nan      6.53000E-02              NAN
             54.0            138.0              nan      6.08000E-02              NAN
             56.0            142.0              nan      4.43000E-02              NAN
