# entry-subent-pointer  : 10913--00-2-0 
# EXFOR reaction        : ['95-AM-241', ['N,F'], 'ELEM/MASS,CUM,FY'] 
# incident energy       : 1.48e+01 MeV 
# target                : Am-241 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : A.L.Prindle 
# institute             : (1USALRL): Lawrence Livermore National Laboratory, Livermore, CA 
# reference             : (J,PR/C,20,1824,1979) 
# year                  : 1979 
# facility              : (ICTR): Insulated core transformer accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/109/10913.x4 
# nds                   : https://nds.iaea.org/EXFOR/10913
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             36.0             87.0              nan      1.05000E-02      4.30500E-04
             36.0             88.0              nan      1.07000E-02      3.21000E-04
             37.0             86.0              nan      1.90000E-05              NAN
             38.0             91.0              nan      2.01000E-02      6.23100E-04
             38.0             92.0              nan      2.15000E-02      6.45000E-04
             39.0             91.0              nan      2.08000E-02      6.24000E-04
             39.0             94.0              nan      2.55000E-02      7.65000E-04
             40.0             95.0              nan      3.14000E-02      9.42000E-04
             40.0             97.0              nan      3.39000E-02      1.01700E-03
             41.0             96.0              nan      1.57000E-04      4.71000E-06
             42.0             99.0              nan      4.36000E-02      1.30800E-03
             43.0            104.0              nan      4.63000E-02      1.38900E-03
             44.0            103.0              nan      5.07000E-02      1.52100E-03
             44.0            106.0              nan      4.10000E-02      1.23000E-03
             45.0            105.0              nan      4.76000E-02      1.42800E-03
             45.0            107.0              nan      3.80000E-02      1.14000E-03
             46.0            109.0              nan      3.24000E-02      9.72000E-04
             46.0            111.0              1.0      1.77000E-03      1.48680E-04
             46.0            112.0              nan      2.42000E-02      7.26000E-04
             47.0            110.0              1.0      3.50000E-05              NAN
             47.0            111.0              nan      2.31000E-02      6.93000E-04
             47.0            113.0              nan      2.21000E-02      6.63000E-04
             48.0            115.0              0.0      1.60000E-02      4.80000E-04
             48.0            115.0              1.0      1.30000E-03      3.90000E-05
             50.0            128.0              nan      4.93000E-03      1.47900E-04
             51.0            126.0              0.0      6.89000E-03      8.54360E-04
             51.0            127.0              nan      2.23000E-02      1.02580E-03
             51.0            128.0              0.0      1.17000E-02      3.51000E-04
             52.0            131.0              1.0      1.40000E-02      9.94000E-04
             52.0            132.0              nan      2.16000E-02      6.48000E-04
             53.0            130.0              0.0      6.67000E-03      2.66800E-04
             53.0            131.0              nan      4.45000E-02      1.33500E-03
             53.0            133.0              nan      4.30000E-02      1.29000E-03
             53.0            135.0              nan      1.81000E-02      7.42100E-04
             54.0            133.0              nan      4.60000E-02      1.38000E-03
             54.0            135.0              nan      4.49000E-02      1.34700E-03
             55.0            132.0              nan      7.85000E-05      1.05190E-05
             55.0            134.0              0.0      2.25000E-03      1.10250E-04
             55.0            136.0              nan      1.24000E-02      3.72000E-04
             55.0            137.0              nan      4.25000E-02      1.27500E-03
             56.0            139.0              nan      4.02000E-02      1.20600E-03
             56.0            140.0              nan      3.34000E-02      1.00200E-03
             57.0            142.0              nan      2.96000E-02      9.76800E-04
             58.0            141.0              nan      3.23000E-02      9.69000E-04
             58.0            143.0              nan      2.69000E-02      8.07000E-04
             58.0            144.0              nan      2.49000E-02      7.47000E-04
             60.0            147.0              nan      1.81000E-02      5.43000E-04
             61.0            149.0              nan      1.30000E-02      3.90000E-04
             61.0            151.0              nan      8.85000E-03      2.65500E-04
             62.0            153.0              nan      6.68000E-03      2.00400E-04
             62.0            156.0              nan      2.20000E-03      1.07800E-04
             63.0            155.0              nan      3.39000E-03      1.01700E-04
             63.0            156.0              nan      2.70000E-03      8.10000E-05
             63.0            157.0              nan      1.69000E-03      5.07000E-05
             64.0            159.0              nan      1.31000E-03      5.50200E-05
             65.0            160.0              nan      2.92000E-05      1.48920E-06
             65.0            161.0              nan      6.01000E-04      1.80300E-05
