# entry-subent-pointer  : 22425--02-9-0 
# EXFOR reaction        : ['95-AM-241', ['N,F'], 'ELEM/MASS,CUM,FY,,EPI,DERIV'] 
# incident energy       : 5.00e-07 MeV 
# target                : Am-241 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : N.Shinohara 
# institute             : (2JPNJAE): Japan Atomic Energy Agency (JAEA) 
# reference             : (J,NST,36,232,1999) 
# year                  : 1999 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/224/22425.x4 
# nds                   : https://nds.iaea.org/EXFOR/22425
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             40.0             95.0              nan      4.68000E-02      3.40000E-03
             42.0             99.0              nan      8.19000E-02      7.00000E-03
             44.0            103.0              nan      8.11000E-02      6.00000E-03
             44.0            106.0              nan      7.20000E-02      1.10000E-02
             51.0            127.0              nan      1.40000E-03              NAN
             52.0            129.0              1.0      1.10000E-03              NAN
             52.0            132.0              nan      4.30000E-02      3.20000E-03
             53.0            131.0              nan      5.92000E-02      6.70000E-03
             54.0            133.0              nan      8.89000E-02      6.10000E-03
             56.0            140.0              nan      6.33000E-02      4.70000E-03
             58.0            141.0              nan      6.70000E-02      4.80000E-03
             60.0            147.0              nan      3.60000E-02      2.80000E-03
             63.0            156.0              nan      3.00000E-04              NAN
