# entry-subent-pointer  : 40678--00-3-0 
# EXFOR reaction        : ['95-AM-241', ['N,F'], 'ELEM/MASS,CUM,FY,,FIS'] 
# incident energy       : 1.00e+00 MeV 
# target                : Am-241 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : A.N.Gudkov 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (J,AE,54,404,1983) 
# year                  : 1983 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/406/40678.x4 
# nds                   : https://nds.iaea.org/EXFOR/40678
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             36.0             85.0              1.0      8.70000E-03      1.80000E-03
             36.0             87.0              nan      9.10000E-03      2.30000E-03
             36.0             88.0              nan      1.80000E-02      4.10000E-03
             38.0             91.0              nan      2.13000E-02      2.10000E-03
             38.0             92.0              nan      2.89000E-02      1.80000E-03
             39.0             94.0              nan      2.71000E-02      2.80000E-03
             40.0             97.0              nan      5.47000E-02      2.70000E-03
             43.0            104.0              nan      5.35000E-02      8.30000E-03
             50.0            128.0              nan      6.70000E-03      8.00000E-04
             51.0            129.0              nan      1.76000E-02      4.20000E-03
             51.0            130.0              1.0      1.11000E-02      8.00000E-04
             51.0            131.0              nan      1.97000E-02      3.00000E-03
             52.0            131.0              1.0      1.25000E-02      2.90000E-03
             52.0            132.0              nan      4.46000E-02      6.00000E-03
             52.0            134.0              nan      5.44000E-02      4.00000E-03
             53.0            133.0              nan      7.16000E-02      5.60000E-03
             53.0            134.0              nan      5.30000E-02      3.60000E-03
             53.0            135.0              nan      5.30000E-02      3.60000E-03
             54.0            135.0              1.0      2.21000E-02      5.50000E-03
             54.0            135.0              nan      6.61000E-02      4.00000E-03
             54.0            135.0              nan      2.00000E-03      2.00000E-04
             55.0            138.0              nan      4.42000E-02      4.80000E-03
             55.0            138.0              nan      1.90000E-03      1.00000E-03
             56.0            139.0              nan      6.72000E-02      1.14000E-02
             56.0            140.0              nan      4.82000E-02      4.50000E-03
             57.0            140.0              nan      5.62000E-02      5.90000E-03
             57.0            140.0              nan      2.00000E-04      6.00000E-05
             57.0            142.0              nan      4.04000E-02      2.40000E-03
             58.0            143.0              nan      3.75000E-02      4.00000E-03
