# entry-subent-pointer  : 33179--00-6-0 
# EXFOR reaction        : ['95-AM-241', ['N,F'], 'MASS,CHN,FY,,EPI'] 
# incident energy       : 2.53e-08 MeV 
# target                : Am-241 
# product               : 80.0 <= mass <= 161.0 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : H.Naik 
# institute             : (3INDTRM): Bhabha Atomic Research Centre, Trombay, Mumbai 
# reference             : (J,NSE,196,982,2022) 
# year                  : 2022 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/331/33179.x4 
# nds                   : https://nds.iaea.org/EXFOR/33179
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
              nan             80.0              nan      6.30000E-04      6.30000E-05
              nan             81.0              nan      9.34000E-04      5.40000E-05
              nan             83.0              nan      2.21100E-03      4.11000E-04
              nan             84.0              nan      3.80000E-03      3.90000E-04
              nan             84.0              nan      3.85000E-03      6.30000E-04
              nan             85.0              nan      5.98000E-03      7.80000E-04
              nan             86.0              nan      6.43000E-03      4.20000E-04
              nan             87.0              nan      9.46000E-03      6.10000E-04
              nan             87.0              nan      8.74000E-03      3.60000E-04
              nan             88.0              nan      1.25800E-02      1.27000E-03
              nan             89.0              nan      1.38700E-02      4.90000E-04
              nan             89.0              nan      1.38700E-02      7.80000E-04
              nan             89.0              nan      1.37200E-02      9.70000E-04
              nan             90.0              nan      1.95600E-02      1.13000E-03
              nan             90.0              nan      1.91200E-02      8.80000E-04
              nan             90.0              nan      1.76400E-02      4.70000E-04
              nan             91.0              nan      2.01100E-02      5.40000E-04
              nan             91.0              nan      2.22200E-02      1.12000E-03
              nan             91.0              nan      2.21300E-02      1.02000E-03
              nan             91.0              nan      2.23300E-02      1.19000E-03
              nan             92.0              nan      2.93600E-02      2.35000E-03
              nan             92.0              nan      3.04800E-02      1.81000E-03
              nan             93.0              nan      2.81600E-02      5.20000E-04
              nan             93.0              nan      2.79500E-02      1.73000E-03
              nan             93.0              nan      2.77600E-02      5.70000E-04
              nan             93.0              nan      2.90100E-02      1.42000E-03
              nan             94.0              nan      3.62600E-02      7.40000E-04
              nan             94.0              nan      3.68100E-02      1.25000E-03
              nan             95.0              nan      3.72700E-02      8.30000E-04
              nan             95.0              nan      3.76200E-02      2.27000E-03
              nan             95.0              nan      3.75600E-02      2.15000E-03
              nan             97.0              nan      4.58200E-02      1.42000E-03
              nan             99.0              nan      5.27700E-02      2.49000E-03
              nan             99.0              nan      5.40800E-02      5.40000E-04
              nan             99.0              nan      5.18000E-02      2.77000E-03
              nan            101.0              nan      6.11900E-02      1.32000E-03
              nan            101.0              nan      6.11800E-02      1.61000E-03
              nan            102.0              nan      6.39600E-02      7.40000E-04
              nan            103.0              nan      6.29100E-02      3.01000E-03
              nan            103.0              nan      6.57300E-02      2.13000E-03
              nan            104.0              nan      6.13500E-02      2.06000E-03
              nan            105.0              nan      5.24000E-02      3.70000E-04
              nan            105.0              nan      5.23700E-02      6.70000E-04
              nan            105.0              nan      5.32500E-02      5.20000E-04
              nan            106.0              nan      4.66500E-02      5.70000E-04
              nan            107.0              nan      5.13700E-02      2.07000E-03
              nan            108.0              nan      4.19200E-02      5.50000E-04
              nan            109.0              nan      2.26900E-02      1.36000E-03
              nan            111.0              nan      1.03400E-02      1.81000E-03
              nan            112.0              nan      7.50000E-03      3.30000E-04
              nan            113.0              nan      3.91000E-03      6.50000E-04
              nan            115.0              nan      1.64600E-03      2.98000E-04
              nan            116.0              nan      1.40200E-03      8.30000E-05
              nan            117.0              nan      9.27000E-04      1.07000E-04
              nan            119.0              nan      8.81000E-04      6.50000E-05
              nan            123.0              nan      1.15300E-03      8.70000E-05
              nan            125.0              nan      1.86800E-03      3.20000E-04
              nan            127.0              nan      3.78700E-03      6.00000E-04
              nan            127.0              nan      3.93000E-03      3.70000E-04
              nan            127.0              nan      3.95000E-03      3.10000E-04
              nan            128.0              nan      6.22000E-03      2.70000E-04
              nan            129.0              nan      1.20800E-02      6.10000E-04
              nan            129.0              nan      1.04800E-02      1.82000E-03
              nan            130.0              nan      2.34800E-02      1.91000E-03
              nan            130.0              nan      1.79800E-02      9.90000E-04
              nan            131.0              nan      3.50300E-02      2.59000E-03
              nan            131.0              nan      4.27800E-02      1.21000E-03
              nan            132.0              nan      4.47400E-02      3.34000E-03
              nan            132.0              nan      4.21700E-02      1.55000E-03
              nan            132.0              nan      4.07300E-02      2.60000E-04
              nan            132.0              nan      4.05900E-02      3.70000E-04
              nan            133.0              nan      8.59600E-02      1.93000E-03
              nan            133.0              nan      7.89700E-02      1.99000E-03
              nan            133.0              nan      5.72700E-02      2.35000E-03
              nan            134.0              nan      8.90300E-02      1.14000E-03
              nan            134.0              nan      8.89100E-02      6.10000E-04
              nan            134.0              nan      8.97100E-02      5.27000E-03
              nan            134.0              nan      8.12100E-02      2.12000E-03
              nan            135.0              nan      6.11500E-02      6.60000E-04
              nan            135.0              nan      6.11300E-02      2.08000E-03
              nan            135.0              nan      6.81700E-02      2.78000E-03
              nan            136.0              nan      7.27400E-02      4.35000E-03
              nan            137.0              nan      5.97000E-02      2.39000E-03
              nan            138.0              nan      6.36400E-02      6.20000E-04
              nan            138.0              nan      6.45700E-02      2.46000E-03
              nan            138.0              nan      7.30900E-02      2.43000E-03
              nan            139.0              nan      6.77500E-02      4.75000E-03
              nan            139.0              nan      6.40400E-02      3.30000E-04
              nan            139.0              nan      6.58200E-02      1.57000E-03
              nan            140.0              nan      4.49500E-02      1.82000E-03
              nan            140.0              nan      4.91000E-02      1.01000E-03
              nan            141.0              nan      4.69300E-02      1.85000E-03
              nan            141.0              nan      4.67100E-02      2.50000E-04
              nan            141.0              nan      4.68500E-02      1.40000E-03
              nan            141.0              nan      4.78600E-02      1.04000E-03
              nan            142.0              nan      5.21100E-02      4.90000E-04
              nan            142.0              nan      5.27200E-02      1.22000E-03
              nan            142.0              nan      5.31100E-02      1.88000E-03
              nan            142.0              nan      5.44800E-02      1.57000E-03
              nan            143.0              nan      4.85500E-02      8.10000E-04
              nan            144.0              nan      3.25700E-02      2.55000E-03
              nan            144.0              nan      3.30000E-02      7.50000E-04
              nan            144.0              nan      3.48400E-02      2.58000E-03
              nan            145.0              nan      3.38700E-02      1.94000E-03
              nan            145.0              nan      3.41200E-02      1.91000E-03
              nan            146.0              nan      2.86200E-02      1.10000E-03
              nan            146.0              nan      2.94900E-02      7.80000E-04
              nan            146.0              nan      2.93300E-02      1.06000E-03
              nan            147.0              nan      2.26700E-02      6.80000E-04
              nan            147.0              nan      2.21900E-02      1.08000E-03
              nan            148.0              nan      1.85900E-02      1.80000E-03
              nan            149.0              nan      1.57000E-02      7.90000E-04
              nan            149.0              nan      1.66100E-02      2.65000E-03
              nan            151.0              nan      9.60000E-03      2.60000E-04
              nan            153.0              nan      6.45000E-03      6.70000E-04
              nan            153.0              nan      6.56000E-03      3.50000E-04
              nan            154.0              nan      4.83000E-03      3.20000E-04
              nan            155.0              nan      3.63000E-03      3.40000E-04
              nan            156.0              nan      2.58000E-03      1.50000E-04
              nan            157.0              nan      1.50100E-03      2.46000E-04
              nan            157.0              nan      1.63400E-03      2.83000E-04
              nan            157.0              nan      1.68100E-03      1.92000E-04
              nan            158.0              nan      9.64000E-04      1.13000E-04
              nan            159.0              nan      7.95000E-04      6.10000E-05
              nan            161.0              nan      3.77000E-04      3.10000E-05
