# entry-subent-pointer  : B0059-002-0 
# EXFOR reaction        : (29-CU-65(P,X)29-CU-64,,SIG,,,EXP) 
# incident energy       : 1.3020e+01 MeV - 2.5020e+01 MeV 
# target                : Cu-65 
# product               : Cu-64 
# level energy          : - 
# MF-MT number          : 3 - 10 
# first author          : Colle 
# institute             : (1USABNL): Brookhaven National Laboratory, Upton, NY 
# reference             : (J,JIN,38,23,1976) 
# year                  : 1976 
# facility              : None 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/B00/B0059.x4 
# nds                   : https://nds.iaea.org/EXFOR/B0059
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        1.3020E+01        1.3000E-01        5.9000E-03        1.4000E-03
        1.3070E+01        1.2000E-01        8.7000E-03        6.0000E-04
        1.3210E+01        1.2000E-01        1.1100E-02        9.0000E-04
        1.3520E+01        9.0000E-02        1.5900E-02        1.9000E-03
        1.5450E+01        9.0000E-02        9.0800E-02        8.5000E-03
        1.6200E+01        1.5000E-01        1.3200E-01        2.0000E-02
        1.6640E+01        1.2000E-01        1.6300E-01        2.3000E-02
        1.6810E+01        1.1000E-01        1.5300E-01        2.2000E-02
        1.6970E+01        9.0000E-02        1.6900E-01        2.0000E-02
        1.8480E+01        9.0000E-02        2.3400E-01        1.6000E-02
        1.8850E+01        1.9000E-01        2.2700E-01        2.4000E-02
        1.9860E+01        1.1000E-01        2.7600E-01        3.4000E-02
        2.0000E+01        9.0000E-02        2.6400E-01        3.2000E-02
        2.1510E+01        9.0000E-02        3.2200E-01        2.5000E-02
        2.2490E+01        1.9000E-01        3.4800E-01        3.0000E-02
        2.2620E+01        1.8000E-01        3.5000E-01        2.6000E-02
        2.3240E+01        1.3000E-01        3.4600E-01        2.9000E-02
        2.3510E+01        9.0000E-02        3.5800E-01        3.4000E-02
        2.5020E+01        9.0000E-02        3.9200E-01        2.6000E-02
