# entry-subent-pointer  : 14500--00-2-0 
# EXFOR reaction        : ['90-TH-232', ['N,F'], 'ELEM/MASS,CUM,FY'] 
# incident energy       : 1.43e+01 MeV 
# target                : Th-232 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : B.D.Pierson 
# institute             : (1USAMHG): University of Michigan, Ann Arbor, MI 
# reference             : (J,NDS,139,171,2017) 
# year                  : 2017 
# facility              : (NGEN): Neutron generator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/145/14500.x4 
# nds                   : https://nds.iaea.org/EXFOR/14500
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             33.0             84.0              nan      9.90000E-03      1.20000E-03
             34.0             86.0              nan      2.42000E-02      3.00000E-03
             34.0             86.0              nan      2.07000E-02      2.90000E-03
             35.0             86.0              nan      3.96000E-02      4.20000E-03
             35.0             87.0              nan      4.18000E-02      4.90000E-03
             35.0             88.0              nan      3.20000E-02      3.70000E-03
             36.0             89.0              nan      5.37000E-02      6.70000E-03
             36.0             90.0              nan      5.33000E-02      6.60000E-03
             36.0             92.0              nan      2.31000E-02      3.00000E-03
             37.0             94.0              nan      2.34000E-02      2.90000E-03
             37.0             94.0              nan      2.45000E-02      3.50000E-03
             38.0             94.0              nan      4.80000E-02      5.30000E-03
             38.0             95.0              nan      4.30000E-02      5.30000E-03
             38.0             96.0              nan      2.37000E-02      3.10000E-03
             39.0             96.0              1.0      4.90000E-03      7.00000E-04
             39.0             97.0              1.0      8.10000E-03      1.20000E-03
             39.0             99.0              nan      1.45000E-02      3.20000E-03
             39.0             99.0              nan      1.72000E-02      2.80000E-03
             39.0             99.0              nan      4.70000E-03      1.90000E-03
             40.0             99.0              nan      2.38000E-02      2.90000E-03
             40.0             99.0              nan      2.23000E-02      2.60000E-03
             52.0            136.0              nan      1.26000E-02      1.90000E-03
             53.0            136.0              0.0      6.80000E-03      5.00000E-03
             53.0            136.0              1.0      1.96000E-02      2.90000E-03
             54.0            138.0              nan      5.00000E-02      6.20000E-03
             54.0            139.0              nan      5.15000E-02      5.70000E-03
             54.0            140.0              nan      2.66000E-02      4.00000E-03
             55.0            140.0              nan      5.87000E-02      6.50000E-03
             55.0            142.0              nan      3.56000E-02      4.60000E-03
             56.0            143.0              nan      5.47000E-02      6.80000E-03
             56.0            144.0              nan      3.11000E-02      3.50000E-03
             57.0            144.0              nan      3.82000E-02      4.10000E-03
             57.0            146.0              1.0      7.10000E-03      1.30000E-03
             57.0            146.0              nan      1.21000E-02      2.20000E-03
