# entry-subent-pointer  : 32666-002-0 
# EXFOR reaction        : ['90-TH-232', ['N,F'], 'ELEM/MASS,CUM,FY,,EPI'] 
# incident energy       : 1.00e+00 MeV 
# target                : Th-232 
# product               : - 
# level energy          : - 
# MF-MT number          : 8 - 459 
# first author          : C.Chung 
# institute             : (3CHFTHU): National Tsing Hua University , Hsin-Chu 
# reference             : (J,RCA,38,173,1985) 
# year                  : 1985 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/326/32666.x4 
# nds                   : https://nds.iaea.org/EXFOR/32666
#
# Charge(No Dim.)    Mass(No Dim.)  Isomer(No Dim.)    Yield(%/fiss)   dYield(%/fiss)
             34.0             84.0              nan      2.32000E-02      1.10000E-03
             36.0             87.0              nan      4.42000E-02      3.10000E-03
             35.0             88.0              nan      4.88000E-02      3.20000E-03
             37.0             89.0              nan      7.34000E-02      7.20000E-03
             39.0             91.0              1.0      4.31000E-02      2.60000E-03
             38.0             93.0              nan      6.27000E-02      7.50000E-03
             38.0             94.0              nan      5.49000E-02      2.50000E-03
             38.0             95.0              nan      3.00000E-02      3.10000E-03
             40.0             97.0              nan      5.60000E-02      6.60000E-03
             42.0             99.0              nan      2.34000E-02      2.80000E-03
             51.0            131.0              nan      1.83000E-02      2.10000E-03
             53.0            131.0              nan      2.05000E-02      2.50000E-03
             51.0            132.0              1.0      2.63000E-02      3.20000E-03
             52.0            132.0              nan      3.43000E-02      3.20000E-03
             52.0            133.0              nan      1.33000E-02      6.60000E-03
             53.0            134.0              nan      6.16000E-02      6.00000E-03
             54.0            135.0              1.0      2.32000E-02      1.10000E-03
             54.0            135.0              0.0      5.32000E-02      3.60000E-03
             53.0            136.0              1.0      8.00000E-03      5.00000E-04
             53.0            136.0              0.0      3.61000E-02      1.70000E-03
             55.0            138.0              nan      5.54000E-02      3.50000E-03
             54.0            139.0              nan      3.70000E-02      7.00000E-03
             56.0            139.0              nan      8.55000E-02      5.40000E-03
             55.0            140.0              nan      4.14000E-02      2.60000E-03
             57.0            140.0              nan      9.30000E-02      1.20000E-02
             56.0            141.0              nan      5.18000E-02      5.50000E-03
             58.0            141.0              nan      5.54000E-02      6.80000E-03
             56.0            143.0              nan      2.47000E-02      1.60000E-03
             57.0            144.0              nan      3.58000E-02      3.80000E-03
             58.0            145.0              nan      4.20000E-02      2.60000E-03
             58.0            146.0              nan      6.22000E-02      3.60000E-03
             58.0            148.0              nan      1.91000E-02      1.70000E-03
             60.0            149.0              nan      1.15000E-02      1.50000E-03
