# entry-subent-pointer  : O0482--00-2-0 
# EXFOR reaction        : ['26-FE-54', ['P,INL'], '26-FE-54,PAR,DA'] 
# incident energy       : 4.94e+01 MeV 
# target                : Fe-54 
# product               : Fe-54 
# level energy          : 3.87e+00 MeV 
# MF-MT number          : 4 - ['61'] 
# first author          : G.S.Mani 
# institute             : (2UK MAN): University of Manchester, England 
# reference             : (J,NP/A,157,471,1970) 
# year                  : 1970 
# facility              : (LINAC): Linear accelerator 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/O04/O0482.x4 
# nds                   : https://nds.iaea.org/EXFOR/O0482
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.44000E+01      4.00000E-01      8.90000E-04      1.51300E-04
      1.78000E+01      4.00000E-01      9.90000E-04      1.18800E-04
      2.02000E+01      4.00000E-01      8.70000E-04      1.39200E-04
      2.28000E+01      4.00000E-01      1.11000E-03      1.55400E-04
      2.49000E+01      4.00000E-01      1.12000E-03      1.23200E-04
      2.73000E+01      4.00000E-01      1.07000E-03      1.60500E-04
      3.00000E+01      4.00000E-01      1.12000E-03      1.45600E-04
      3.29000E+01      4.00000E-01      1.10000E-03      1.43000E-04
      3.53000E+01      4.00000E-01      9.40000E-04      1.22200E-04
      3.77000E+01      4.00000E-01      8.70000E-04      1.21800E-04
      4.02000E+01      4.00000E-01      7.40000E-04      1.03600E-04
      4.29000E+01      4.00000E-01      5.70000E-04      5.13000E-05
      4.54000E+01      4.00000E-01      4.00000E-04      4.00000E-05
      4.78000E+01      4.00000E-01      3.20000E-04      2.88000E-05
      5.06000E+01      4.00000E-01      2.30000E-04      2.99000E-05
      5.28000E+01      4.00000E-01      1.87000E-04      2.80500E-05
      5.59000E+01      4.00000E-01      1.96000E-04      2.54800E-05
      5.81000E+01      4.00000E-01      1.72000E-04      2.23600E-05
      6.07000E+01      4.00000E-01      1.69000E-04      2.70400E-05
      6.31000E+01      4.00000E-01      1.62000E-04      2.10600E-05
      6.53000E+01      4.00000E-01      1.34000E-04      1.87600E-05
      6.74000E+01      4.00000E-01      1.35000E-04      1.35000E-05
      7.02000E+01      4.00000E-01      1.03000E-04      1.75100E-05
      7.29000E+01      4.00000E-01      8.30000E-05      6.64000E-06
      7.53000E+01      4.00000E-01      6.90000E-05      9.66000E-06
      7.75000E+01      4.00000E-01      5.70000E-05      6.84000E-06
      8.01000E+01      4.00000E-01      5.90000E-05      7.08000E-06
      8.30000E+01      4.00000E-01      6.20000E-05      8.06000E-06
      8.57000E+01      4.00000E-01      6.30000E-05      8.19000E-06
      8.76000E+01      4.00000E-01      5.20000E-05      7.80000E-06
