# entry-subent-pointer  : C0884--25-6-0 
# EXFOR reaction        : ['40-ZR-90', ['A,X'], '2-HE-4,EM,DE'] 
# incident energy       : 1.40e+02 MeV 
# target                : Zr-90 
# product               : He-4 
# level energy          : 3.92e+00 MeV 
# MF-MT number          : 5 - residual 
# first author          : J.R.Wu 
# institute             : (1USAMRY): University of Maryland, College Park, MD 
# reference             : (J,PR/C,19,659,1979) 
# year                  : 1979 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C08/C0884.x4 
# nds                   : https://nds.iaea.org/EXFOR/C0884
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      3.92200E+00      0.00000E+00      1.29600E-08              NAN
      5.63600E+00      0.00000E+00      1.72000E-08              NAN
      7.10100E+00      0.00000E+00      2.28200E-08              NAN
      7.81700E+00      0.00000E+00      3.28700E-08              NAN
      8.79000E+00      0.00000E+00      4.20900E-08              NAN
      1.10000E+01      0.00000E+00      5.45400E-08              NAN
      1.44700E+01      0.00000E+00      5.08600E-08              NAN
      1.67300E+01      0.00000E+00      3.45000E-08              NAN
      1.82500E+01      0.00000E+00      2.34000E-08              NAN
      2.00000E+01      0.00000E+00      1.78600E-08              NAN
      2.30000E+01      0.00000E+00      1.25500E-08              NAN
      2.62500E+01      0.00000E+00      9.36000E-09              NAN
      3.02300E+01      0.00000E+00      7.23000E-09              NAN
      3.62000E+01      0.00000E+00      5.71900E-09              NAN
      4.01700E+01      0.00000E+00      4.85400E-09              NAN
      4.88600E+01      0.00000E+00      3.79700E-09              NAN
      5.48200E+01      0.00000E+00      3.45900E-09              NAN
      6.25000E+01      0.00000E+00      3.22700E-09              NAN
      6.99400E+01      0.00000E+00      2.97600E-09              NAN
      7.86200E+01      0.00000E+00      2.91100E-09              NAN
      8.72900E+01      0.00000E+00      2.95000E-09              NAN
      9.34800E+01      0.00000E+00      3.09500E-09              NAN
      1.03100E+02      0.00000E+00      2.99300E-09              NAN
      1.10600E+02      0.00000E+00      2.60200E-09              NAN
      1.13300E+02      0.00000E+00      2.79300E-09              NAN
      1.16000E+02      0.00000E+00      3.29500E-09              NAN
      1.16500E+02      0.00000E+00      2.73000E-09              NAN
      1.21500E+02      0.00000E+00      3.14700E-09              NAN
      1.23700E+02      0.00000E+00      3.80000E-09              NAN
      1.23900E+02      0.00000E+00      4.64200E-09              NAN
      1.25900E+02      0.00000E+00      4.07900E-09              NAN
      1.27900E+02      0.00000E+00      3.22500E-09              NAN
