# entry-subent-pointer  : 23652-002-0 
# EXFOR reaction        : (4-BE-7(N,P)3-LI-7,PAR,SIG,,,DERIV) 
# incident energy       : 1.7100e-01 MeV - 6.2100e-01 MeV 
# target                : Be-7 
# product               : Li-7 
# level energy          : 0.0000e+00 MeV 
# MF-MT number          : 3 - 600 
# first author          : Hayakawa 
# institute             : (2ITYITY): Italy 
# reference             : (J,AJ,915,L13,2021) 
# year                  : 2021 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/236/23652.x4 
# nds                   : https://nds.iaea.org/EXFOR/23652
#
#       E_in(MeV)         dE_in(MeV)        XS(B)             dXS(B)
        1.7100E-01        0.0000E+00        3.2811E+00        7.2395E-01
        2.2100E-01        0.0000E+00        3.2069E+00        6.7440E-01
        2.7100E-01        0.0000E+00        3.2683E+00        6.5078E-01
        3.2100E-01        0.0000E+00        4.6566E+00        8.4118E-01
        3.7100E-01        0.0000E+00        2.9348E+00        5.5204E-01
        4.2100E-01        0.0000E+00        2.0413E+00        4.2481E-01
        4.7100E-01        0.0000E+00        1.4278E+00        3.2382E-01
        5.2100E-01        0.0000E+00        1.1368E+00        2.6914E-01
        5.7100E-01        0.0000E+00        9.5194E-01        2.4849E-01
        6.2100E-01        0.0000E+00        9.6064E-01        2.3840E-01
