# entry-subent-pointer  : T0106--00-2-0 
# EXFOR reaction        : ['8-O-16', ['P,EL'], '8-O-16,,DA'] 
# incident energy       : 3.01e+01 MeV 
# target                : O-16 
# product               : O-16 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : J.M.Cameron 
# institute             : (1USACLA): University of California, Los Angeles, CA 
# reference             : (J,PR,167,908,196803) 
# year                  : 1968 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/T01/T0106.x4 
# nds                   : https://nds.iaea.org/EXFOR/T0106
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      9.32000E+00      0.00000E+00      2.33800E+00      3.50700E-02
      1.06500E+01      0.00000E+00      1.72200E+00      2.06640E-02
      1.27700E+01      0.00000E+00      1.39700E+00      1.39700E-02
      1.49000E+01      0.00000E+00      1.23900E+00      8.67300E-03
      1.70200E+01      0.00000E+00      1.08500E+00      8.68000E-03
      1.91500E+01      0.00000E+00      9.46500E-01      8.51850E-03
      2.12700E+01      0.00000E+00      8.01400E-01      7.21260E-03
      2.39200E+01      0.00000E+00      6.32200E-01      6.32200E-03
      2.65700E+01      0.00000E+00      4.79800E-01      5.27780E-03
      2.92200E+01      0.00000E+00      3.50100E-01      4.20120E-03
      3.18600E+01      0.00000E+00      2.50900E-01      3.26170E-03
      3.45000E+01      0.00000E+00      1.70700E-01      2.56050E-03
      3.71300E+01      0.00000E+00      1.11700E-01      1.89890E-03
      3.97600E+01      0.00000E+00      7.39400E-02      1.25698E-03
      4.23900E+01      0.00000E+00      4.74700E-02      8.06990E-04
      4.50100E+01      0.00000E+00      3.31300E-02      4.30690E-04
      4.76300E+01      0.00000E+00      2.63400E-02      2.63400E-04
      5.02400E+01      0.00000E+00      2.38600E-02      2.38600E-04
      5.28500E+01      0.00000E+00      2.36800E-02      2.60480E-04
      5.54500E+01      0.00000E+00      2.45700E-02      2.21130E-04
      5.80400E+01      0.00000E+00      2.51300E-02      1.75910E-04
      6.06300E+01      0.00000E+00      2.60400E-02      1.82280E-04
      6.32200E+01      0.00000E+00      2.54100E-02      1.52460E-04
      6.58000E+01      0.00000E+00      2.40400E-02      1.20200E-04
      6.83700E+01      0.00000E+00      2.26500E-02      1.35900E-04
      7.09300E+01      0.00000E+00      2.00200E-02      1.40140E-04
      7.34900E+01      0.00000E+00      1.75300E-02      1.40240E-04
      7.60400E+01      0.00000E+00      1.41200E-02      1.12960E-04
      7.85900E+01      0.00000E+00      1.14800E-02      1.03320E-04
      8.11300E+01      0.00000E+00      9.31600E-03      9.31600E-05
      8.36600E+01      0.00000E+00      7.48000E-03      7.48000E-05
      8.61800E+01      0.00000E+00      5.97000E-03      6.56700E-05
      8.87000E+01      0.00000E+00      4.71600E-03      5.18760E-05
      9.12100E+01      0.00000E+00      3.79800E-03      3.79800E-05
      9.37100E+01      0.00000E+00      3.11000E-03      2.79900E-05
      9.62100E+01      0.00000E+00      2.59300E-03      2.07440E-05
      9.87000E+01      0.00000E+00      2.25900E-03      1.58130E-05
      1.01180E+02      0.00000E+00      1.97800E-03      1.38460E-05
      1.03660E+02      0.00000E+00      1.76700E-03      1.41360E-05
      1.06120E+02      0.00000E+00      1.56000E-03      1.09200E-05
      1.08580E+02      0.00000E+00      1.39300E-03      9.75100E-06
      1.11040E+02      0.00000E+00      1.20600E-03      1.08540E-05
      1.13490E+02      0.00000E+00      1.05000E-03      1.05000E-05
      1.15930E+02      0.00000E+00      8.80000E-04      9.68000E-06
      1.18360E+02      0.00000E+00      7.18000E-04      7.18000E-06
      1.20790E+02      0.00000E+00      5.97000E-04      7.16400E-06
      1.23210E+02      0.00000E+00      5.02000E-04      6.02400E-06
      1.25630E+02      0.00000E+00      4.58000E-04      4.58000E-06
      1.28040E+02      0.00000E+00      4.50000E-04      4.05000E-06
      1.30440E+02      0.00000E+00      4.80000E-04      6.24000E-06
      1.32840E+02      0.00000E+00      5.50000E-04      8.25000E-06
      1.35230E+02      0.00000E+00      6.49000E-04      1.03840E-05
      1.37620E+02      0.00000E+00      7.60000E-04      1.06400E-05
      1.40000E+02      0.00000E+00      8.88000E-04      1.15440E-05
      1.42380E+02      0.00000E+00      9.91000E-04      1.09010E-05
      1.44760E+02      0.00000E+00      1.09900E-03      1.09900E-05
      1.47130E+02      0.00000E+00      1.15000E-03      1.03500E-05
      1.49490E+02      0.00000E+00      1.18300E-03      9.46400E-06
      1.51850E+02      0.00000E+00      1.19800E-03      9.58400E-06
      1.54210E+02      0.00000E+00      1.17400E-03      8.21800E-06
      1.56570E+02      0.00000E+00      1.09900E-03      8.79200E-06
      1.58920E+02      0.00000E+00      9.96000E-04      9.96000E-06
      1.61270E+02      0.00000E+00      8.86000E-04      1.06320E-05
      1.63610E+02      0.00000E+00      7.50000E-04      9.00000E-06
