# entry-subent-pointer  : C0925-019-0 
# EXFOR reaction        : ['8-O-16', ['P,EL'], '8-O-16,,DA'] 
# incident energy       : 6.10e+01 MeV 
# target                : O-16 
# product               : O-16 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : F.E.Bertrand 
# institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
# reference             : (J,PR/C,8,1045,1973) 
# year                  : 1973 
# facility              : (ISOCY): Isochronous cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C09/C0925.x4 
# nds                   : https://nds.iaea.org/EXFOR/C0925
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      1.27000E+01      0.00000E+00      9.23400E-01      0.00000E+00
      1.60000E+01      0.00000E+00      7.99600E-01      0.00000E+00
      2.66000E+01      0.00000E+00      1.76000E-01      0.00000E+00
      3.18000E+01      0.00000E+00      5.05400E-02      0.00000E+00
      3.71000E+01      0.00000E+00      1.43700E-02      0.00000E+00
      4.24000E+01      0.00000E+00      7.85000E-03      0.00000E+00
      4.75000E+01      0.00000E+00      7.89000E-03      0.00000E+00
      5.28000E+01      0.00000E+00      5.13000E-03      0.00000E+00
      5.81000E+01      0.00000E+00      3.51000E-03      0.00000E+00
      6.33000E+01      0.00000E+00      1.74000E-03      0.00000E+00
      6.84000E+01      0.00000E+00      8.80000E-04      0.00000E+00
      7.34000E+01      0.00000E+00      5.10000E-04      0.00000E+00
      7.86000E+01      0.00000E+00      4.60000E-04      0.00000E+00
      8.37000E+01      0.00000E+00      4.50000E-04      0.00000E+00
      9.38000E+01      0.00000E+00      1.01000E-04      0.00000E+00
      1.13600E+02      0.00000E+00      7.00000E-06      0.00000E+00
