# entry-subent-pointer  : 30772-012-0 
# EXFOR reaction        : ['94-PU-241', ['N,F'], ',NUM,NU'] 
# incident energy       : 2.53e-08 MeV 
# target                : Pu-241 
# product               : - 
# level energy          : - 
# MF-MT number          : 1 - Miscellaneous 
# first author          : J.W.Boldeman 
# institute             : (3AULAUA): Australian Nuclear Sci.and Techn.Org., Lucas Heights,NSW 
# reference             : (J,NSE,91,114,1985) 
# year                  : 1985 
# facility              : (REAC): Reactor 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/307/30772.x4 
# nds                   : https://nds.iaea.org/EXFOR/30772
#
#     E_in(MeV)        dE_in(MeV)       Multiplicity            dMultiplicity
      2.53000E-08      0.00000E+00      1.13000E-02      8.00000E-04
      2.53000E-08      0.00000E+00      9.13000E-02      1.00000E-03
      2.53000E-08      0.00000E+00      2.68000E-01      2.20000E-03
      2.53000E-08      0.00000E+00      3.28200E-01      2.50000E-03
      2.53000E-08      0.00000E+00      2.10500E-01      2.50000E-03
      2.53000E-08      0.00000E+00      7.78000E-02      3.00000E-03
      2.53000E-08      0.00000E+00      9.50000E-03      1.50000E-03
      2.53000E-08      0.00000E+00      3.40000E-03      3.00000E-03
