# entry-subent-pointer  : D0522-006-0 
# EXFOR reaction        : ['50-SN-116', ['P,X'], '0-NN-1,,DE'] 
# incident energy       : 1.02e+01 MeV 
# target                : Sn-116 
# product               : Nn-1 
# level energy          : 4.00e-01 MeV 
# MF-MT number          : 5 - residual 
# first author          : B.V.Zhuravlev 
# institute             : (4RUSFEI): Fiziko-Energeticheskii Institute , Obninsk 
# reference             : (J,PAN,69,363,2006) 
# year                  : 2006 
# facility              : (VDGT): Tandem van de Graaff 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/D05/D0522.x4 
# nds                   : https://nds.iaea.org/EXFOR/D0522
#
#          E(MeV)          dE(MeV)      data(MB/MeV)   ddata(MB/MeV)
      4.00000E-01      0.00000E+00      3.71000E-07      2.10000E-08
      5.00000E-01      0.00000E+00      3.82000E-07      1.80000E-08
      6.00000E-01      0.00000E+00      3.81000E-07      1.60000E-08
      7.00000E-01      0.00000E+00      3.69000E-07      1.50000E-08
      8.00000E-01      0.00000E+00      3.54000E-07      1.50000E-08
      9.00000E-01      0.00000E+00      3.35000E-07      1.40000E-08
      1.00000E+00      0.00000E+00      3.12000E-07      1.30000E-08
      1.10000E+00      0.00000E+00      2.89000E-07      1.20000E-08
      1.20000E+00      0.00000E+00      2.65000E-07      1.10000E-08
      1.30000E+00      0.00000E+00      2.37000E-07      1.00000E-08
      1.40000E+00      0.00000E+00      2.10100E-07      8.70000E-09
      1.50000E+00      0.00000E+00      1.87700E-07      7.80000E-09
      1.60000E+00      0.00000E+00      1.64500E-07      6.90000E-09
      1.70000E+00      0.00000E+00      1.41400E-07      5.90000E-09
      1.80000E+00      0.00000E+00      1.23900E-07      5.20000E-09
      1.90000E+00      0.00000E+00      1.10800E-07      4.70000E-09
      2.00000E+00      0.00000E+00      9.84000E-08      4.20000E-09
      2.10000E+00      0.00000E+00      8.62000E-08      3.60000E-09
      2.20000E+00      0.00000E+00      7.60000E-08      3.20000E-09
      2.30000E+00      0.00000E+00      6.79000E-08      2.80000E-09
      2.40000E+00      0.00000E+00      5.96000E-08      2.50000E-09
      2.50000E+00      0.00000E+00      5.15000E-08      2.20000E-09
      2.60000E+00      0.00000E+00      4.42000E-08      1.90000E-09
      2.70000E+00      0.00000E+00      3.78000E-08      1.60000E-09
      2.80000E+00      0.00000E+00      3.47000E-08      1.50000E-09
      2.90000E+00      0.00000E+00      3.34000E-08      1.40000E-09
      3.00000E+00      0.00000E+00      3.21000E-08      1.40000E-09
      3.10000E+00      0.00000E+00      3.00000E-08      1.30000E-09
      3.20000E+00      0.00000E+00      2.50000E-08      1.10000E-09
      3.30000E+00      0.00000E+00      1.90000E-08      8.50000E-10
      3.40000E+00      0.00000E+00      1.49000E-08      6.90000E-10
      3.50000E+00      0.00000E+00      1.26000E-08      5.90000E-10
      3.60000E+00      0.00000E+00      1.04000E-08      5.00000E-10
      3.70000E+00      0.00000E+00      8.40000E-09      4.00000E-10
      3.80000E+00      0.00000E+00      7.70000E-09      3.70000E-10
      3.90000E+00      0.00000E+00      7.70000E-09      3.70000E-10
      4.00000E+00      0.00000E+00      7.90000E-09      3.80000E-10
      4.10000E+00      0.00000E+00      7.30000E-09      3.60000E-10
      4.20000E+00      0.00000E+00      5.43900E-09      2.90000E-10
      4.30000E+00      0.00000E+00      3.47400E-09      2.10000E-10
      4.40000E+00      0.00000E+00      3.33900E-09      2.00000E-10
      4.50000E+00      0.00000E+00      4.32200E-09      2.50000E-10
      4.60000E+00      0.00000E+00      4.09100E-09      2.20000E-10
      4.70000E+00      0.00000E+00      2.58300E-09      1.50000E-10
      4.80000E+00      0.00000E+00      1.27500E-09      1.10000E-10
      4.90000E+00      0.00000E+00      6.82000E-10      1.00000E-10
      5.00000E+00      0.00000E+00      4.27000E-10      8.90000E-11
