# entry-subent-pointer  : C1668-019-0 
# EXFOR reaction        : ['1-H-2', ['P,EL'], '1-H-2,,DA'] 
# incident energy       : 1.62e+01 MeV 
# target                : H-2 
# product               : H-2 
# level energy          : - 
# MF-MT number          : 4 - 2 
# first author          : T.A.Cahill 
# institute             : (1USADAV): University of California, Davis, CA 
# reference             : (J,PR/C,4,1499,1971) 
# year                  : 1971 
# facility              : (CYCLO): Cyclotron 
# git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/C16/C1668.x4 
# nds                   : https://nds.iaea.org/EXFOR/C1668
#
# Angle(dgrees)     dAngle(dgrees)  XS(b/steradian)  dXS(b/steradian)
      9.80000E+00      0.00000E+00      2.94000E-01      3.70000E-02
      1.28000E+01      0.00000E+00      1.23000E-01      5.00000E-03
      1.58000E+01      0.00000E+00      1.01600E-01      2.80000E-03
      1.88000E+01      0.00000E+00      1.00000E-01      1.40000E-03
      2.18000E+01      0.00000E+00      1.01100E-01      1.30000E-03
      2.48000E+01      0.00000E+00      9.87000E-02      1.30000E-03
      2.77000E+01      0.00000E+00      9.91000E-02      1.30000E-03
      2.92000E+01      0.00000E+00      9.84000E-02      1.80000E-03
      3.07000E+01      0.00000E+00      9.73000E-02      1.20000E-03
      3.37000E+01      0.00000E+00      9.47000E-02      1.10000E-03
      3.66000E+01      0.00000E+00      9.19000E-02      1.10000E-03
      3.95000E+01      0.00000E+00      8.78000E-02      1.00000E-03
      4.03000E+01      0.00000E+00      8.64000E-02      1.50000E-03
      4.25000E+01      0.00000E+00      8.35000E-02      1.00000E-03
      4.54000E+01      0.00000E+00      7.93000E-02      1.00000E-03
      4.83000E+01      0.00000E+00      7.53000E-02      1.00000E-03
      4.97000E+01      0.00000E+00      7.33000E-02      1.30000E-03
      5.11000E+01      0.00000E+00      7.11000E-02      9.00000E-04
      5.40000E+01      0.00000E+00      6.65000E-02      8.00000E-04
      5.68000E+01      0.00000E+00      6.33000E-02      8.00000E-04
      5.97000E+01      0.00000E+00      5.86000E-02      8.00000E-04
      6.25000E+01      0.00000E+00      5.52000E-02      7.00000E-04
      6.52000E+01      0.00000E+00      5.01000E-02      7.00000E-04
      7.21000E+01      0.00000E+00      4.13000E-02      6.00000E-04
      8.09000E+01      0.00000E+00      3.08000E-02      5.00000E-04
      8.20000E+01      0.00000E+00      3.07000E-02      4.00000E-04
      9.03000E+01      0.00000E+00      2.37000E-02      4.00000E-04
      9.09000E+01      0.00000E+00      2.22000E-02      3.00000E-04
      9.40000E+01      0.00000E+00      2.08000E-02      3.00000E-04
      9.49000E+01      0.00000E+00      1.91000E-02      3.00000E-04
      9.89000E+01      0.00000E+00      1.65000E-02      2.00000E-04
      1.02900E+02      0.00000E+00      1.39000E-02      2.00000E-04
      1.06900E+02      0.00000E+00      1.17000E-02      2.00000E-04
      1.10900E+02      0.00000E+00      9.33000E-03      1.70000E-04
      1.14900E+02      0.00000E+00      7.71000E-03      1.70000E-04
      1.18900E+02      0.00000E+00      6.66000E-03      1.60000E-04
      1.22900E+02      0.00000E+00      5.90000E-03      1.40000E-04
      1.25900E+02      0.00000E+00      6.91000E-03      1.20000E-04
      1.26900E+02      0.00000E+00      5.84000E-03      1.40000E-04
      1.30900E+02      0.00000E+00      7.21000E-03      1.60000E-04
      1.34900E+02      0.00000E+00      9.73000E-03      1.70000E-04
      1.38900E+02      0.00000E+00      1.32300E-02      2.80000E-04
      1.40900E+02      0.00000E+00      1.56000E-02      3.00000E-04
      1.42900E+02      0.00000E+00      1.82000E-02      3.00000E-04
      1.46900E+02      0.00000E+00      2.55000E-02      4.00000E-04
      1.50900E+02      0.00000E+00      3.47000E-02      5.00000E-04
      1.55000E+02      0.00000E+00      4.49000E-02      7.00000E-04
      1.59300E+02      0.00000E+00      5.72000E-02      1.00000E-03
      1.63000E+02      0.00000E+00      7.02000E-02      1.30000E-03
      1.67000E+02      0.00000E+00      7.67000E-02      1.60000E-03
